,Qid,Question,Db_Id,Difficulty,Query Gold,Repeated,Query Generated,Most Frequent Query
23,192,"How many football players born after the 1990s have the first name ""Aaron""?",european_football_2,simple,SELECT COUNT(id) FROM Player WHERE birthday > '1990' AND player_name LIKE 'Aaron%',7,"SELECT COUNT(*) FROM player WHERE player_name LIKE 'Aaron%' AND birthday > '1990-01-01'
SELECT COUNT(*) FROM player WHERE player_name LIKE 'Aaron%' AND birthday > '1990-01-01'
SELECT COUNT(*) FROM player WHERE player_name LIKE 'Aaron%' AND birthday > '1990-01-01'
SELECT COUNT(*) FROM player WHERE player_name LIKE 'Aaron%' AND birthday > '1990-01-01'
SELECT COUNT(*) FROM player WHERE player_name LIKE 'Aaron%' AND birthday > '1990-01-01'
SELECT COUNT(*) FROM player WHERE player_name LIKE 'Aaron%' AND birthday > '1990-01-01'
SELECT COUNT(*) FROM player WHERE player_name LIKE 'Aaron%' AND birthday > '1990-01-01'",SELECT COUNT(*) FROM player WHERE player_name LIKE 'Aaron%' AND birthday > '1990-01-01'
24,232,How much did customer 6 consume in total between August and November 2013?,debit_card_specializing,simple,SELECT SUM(Consumption) FROM yearmonth WHERE CustomerID = 6 AND Date BETWEEN '201308' AND '201311',7,"SELECT SUM(amount) FROM transactions_1k WHERE customerid = 6 AND date BETWEEN '2013-08-01' AND '2013-11-30'
SELECT SUM(amount) FROM transactions_1k WHERE customerid = 6 AND date BETWEEN '2013-08-01' AND '2013-11-30'
SELECT SUM(amount) FROM transactions_1k WHERE customerid = 6 AND date BETWEEN '2013-08-01' AND '2013-11-30'
SELECT SUM(amount) FROM transactions_1k WHERE customerid = 6 AND date BETWEEN '2013-08-01' AND '2013-11-30'
SELECT SUM(amount) FROM transactions_1k WHERE customerid = 6 AND date BETWEEN '2013-08-01' AND '2013-11-30'
SELECT SUM(amount) FROM transactions_1k WHERE customerid = 6 AND date BETWEEN '2013-08-01' AND '2013-11-30'
SELECT SUM(amount) FROM transactions_1k WHERE customerid = 6 AND date BETWEEN '2013-08-01' AND '2013-11-30'",SELECT SUM(amount) FROM transactions_1k WHERE customerid = 6 AND date BETWEEN '2013-08-01' AND '2013-11-30'
25,124,"Under the vote type of 8, provide the display names and websites URLs of the user who got the highest bounty amount.",codebase_community,moderate,"SELECT DisplayName, WebsiteUrl FROM users WHERE Id = ( SELECT UserId FROM votes WHERE VoteTypeId = 8 ORDER BY BountyAmount DESC LIMIT 1 )",7,"SELECT users.displayname, users.websiteurl FROM votes JOIN users ON votes.userid = users.id WHERE votes.votetypeid = 8 ORDER BY votes.bountyamount DESC LIMIT 1
SELECT users.displayname, users.websiteurl FROM votes JOIN users ON votes.userid = users.id WHERE votes.votetypeid = 8 ORDER BY votes.bountyamount DESC LIMIT 1
SELECT users.displayname, users.websiteurl FROM votes JOIN users ON votes.userid = users.id WHERE votes.votetypeid = 8 ORDER BY votes.bountyamount DESC LIMIT 1
SELECT users.displayname, users.websiteurl FROM votes JOIN users ON votes.userid = users.id WHERE votes.votetypeid = 8 ORDER BY votes.bountyamount DESC LIMIT 1
SELECT users.displayname, users.websiteurl FROM votes JOIN users ON votes.userid = users.id WHERE votes.votetypeid = 8 ORDER BY votes.bountyamount DESC LIMIT 1
SELECT users.displayname, users.websiteurl FROM votes JOIN users ON votes.userid = users.id WHERE votes.votetypeid = 8 ORDER BY votes.bountyamount DESC LIMIT 1
SELECT users.displayname, users.websiteurl FROM votes JOIN users ON votes.userid = users.id WHERE votes.votetypeid = 8 ORDER BY votes.bountyamount DESC LIMIT 1","SELECT users.displayname, users.websiteurl FROM votes JOIN users ON votes.userid = users.id WHERE votes.votetypeid = 8 ORDER BY votes.bountyamount DESC LIMIT 1"
26,127,How old is the most influential user?,codebase_community,simple,SELECT Age FROM users WHERE Reputation = ( SELECT MAX(Reputation) FROM users ),7,"SELECT MAX(users.age) FROM users
SELECT MAX(users.age) FROM users
SELECT MAX(users.age) FROM users
SELECT MAX(users.age) FROM users
SELECT MAX(users.age) FROM users
SELECT MAX(users.age) FROM users
SELECT MAX(users.age) FROM users",SELECT MAX(users.age) FROM users
27,180,"Among the players with an overall rating between 60 to 65, how many players whose going to be in all of your attack moves instead of defensing?",european_football_2,moderate,SELECT COUNT(id) FROM Player_Attributes WHERE overall_rating BETWEEN 60 AND 65 AND defensive_work_rate = 'low',7,"SELECT COUNT(*) FROM player_attributes WHERE overall_rating BETWEEN 60 AND 65 AND (attacking_work_rate = 'High' OR defensive_work_rate = 'High')
NULL
SELECT player_attributes.player_api_id, player_attributes.player_fifa_api_id, player_attributes.overall_rating, player_attributes.potential, player_attributes.preferred_foot, player_attributes.attacking_work_rate, player_attributes.defensive_work_rate, player_attributes.crossing, player_attributes.finishing, player_attributes.heading_accuracy, player_attributes.short_passing, player_attributes.volleys, player_attributes.dribbling, player_attributes.curve, player_attributes.free_kick_accuracy, player_attributes.long_passing, player_attributes.ball_control, player_attributes.acceleration, player_attributes.sprint_speed, player_attributes.agility, player_attributes.reactions, player_attributes.balance, player_attributes.shot_power, player_attributes.jumping, player_attributes.stamina, player_attributes.strength, player_attributes.long_shots, player_attributes.aggression, player_attributes.interceptions, player_attributes.positioning, player_attributes.vision, player_attributes.penalties, player_attributes.marking, player_attributes.standing_tackle, player_attributes.sliding_tackle, player_attributes.gk_diving, player_attributes.gk_handling, player_attributes.gk_kicking, player_attributes.gk_positioning,
NULL
NULL
SELECT player_attributes.player_api_id, player_attributes.player_fifa_api_id, player_attributes.overall_rating, player_attributes.potential, player_attributes.preferred_foot, player_attributes.attacking_work_rate, player_attributes.defensive_work_rate, player_attributes.crossing, player_attributes.finishing, player_attributes.heading_accuracy, player_attributes.short_passing, player_attributes.volleys, player_attributes.dribbling, player_attributes.curve, player_attributes.free_kick_accuracy, player_attributes.long_passing, player_attributes.ball_control, player_attributes.acceleration, player_attributes.sprint_speed, player_attributes.agility, player_attributes.reactions, player_attributes.balance, player_attributes.shot_power, player_attributes.jumping, player_attributes.stamina, player_attributes.strength, player_attributes.long_shots, player_attributes.aggression, player_attributes.interceptions, player_attributes.positioning, player_attributes.vision, player_attributes.penalties, player_attributes.marking, player_attributes.standing_tackle, player_attributes.sliding_tackle, player_attributes.gk_diving, player_attributes.gk_handling, player_attributes.gk_kicking, player_attributes.gk_positioning,
NULL",NULL
28,198,How many patients who were examined between 1987/7/6 and 1996/1/31 had a GPT level greater than 30 and an ALB level less than 4? List them by their ID.,thrombosis_prediction,moderate,SELECT DISTINCT ID FROM Laboratory WHERE Date BETWEEN '1987-07-06' AND '1996-01-31' AND GPT > 30 AND ALB < 4,7,"SELECT patient.id, patient.sex, patient.birthday, patient.description, patient.first date, patient.admission, patient.diagnosis, laboratory.id, laboratory.date, laboratory.got, laboratory.gpt, laboratory.ldh, laboratory.alp, laboratory.tp, laboratory.alb, laboratory.ua, laboratory.un, laboratory.cre, laboratory.t-bil, laboratory.t-cho, laboratory.tg, laboratory.cpk, laboratory.glu, laboratory.wbc, laboratory.rbc, laboratory.hgb, laboratory.hct, laboratory.plt, laboratory.pt, laboratory.aptt, laboratory.fg, laboratory.pic, laboratory.tat, laboratory.tat2, laboratory.u-pro, laboratory.igg, laboratory.iga, laboratory.igm, laboratory.crp, laboratory.ra, laboratory.rf, laboratory.c3, laboratory.c4, laboratory.rnp, laboratory.sm, laboratory.sc170, laboratory.ssa, laboratory.ssb, laboratory.centromea, laboratory.dna, laboratory.dna-ii FROM patient, laboratory WHERE patient.id = laboratory.id AND patient.first date >= '1987/7/6' AND patient.first date <= '1996/1/31' AND laboratory.gpt > 30 AND laboratory.alb < 4 ORDER BY patient.id
SELECT patient.id, patient.sex, patient.birthday, patient.description, patient.first date, patient.admission, patient.diagnosis, laboratory.id, laboratory.date, laboratory.got, laboratory.gpt, laboratory.ldh, laboratory.alp, laboratory.tp, laboratory.alb, laboratory.ua, laboratory.un, laboratory.cre, laboratory.t-bil, laboratory.t-cho, laboratory.tg, laboratory.cpk, laboratory.glu, laboratory.wbc, laboratory.rbc, laboratory.hgb, laboratory.hct, laboratory.plt, laboratory.pt, laboratory.aptt, laboratory.fg, laboratory.pic, laboratory.tat, laboratory.tat2, laboratory.u-pro, laboratory.igg, laboratory.iga, laboratory.igm, laboratory.crp, laboratory.ra, laboratory.rf, laboratory.c3, laboratory.c4, laboratory.rnp, laboratory.sm, laboratory.sc170, laboratory.ssa, laboratory.ssb, laboratory.centromea, laboratory.dna, laboratory.dna-ii FROM patient, laboratory WHERE patient.id = laboratory.id AND patient.first date BETWEEN '1987/7/6' AND '1996/1/31' AND laboratory.gpt > 30 AND laboratory.alb < 4 ORDER BY patient.id
SELECT patient.id, patient.sex, patient.birthday, patient.description, patient.first date, patient.admission, patient.diagnosis, laboratory.id, laboratory.date, laboratory.got, laboratory.gpt, laboratory.ldh, laboratory.alp, laboratory.tp, laboratory.alb, laboratory.ua, laboratory.un, laboratory.cre, laboratory.t-bil, laboratory.t-cho, laboratory.tg, laboratory.cpk, laboratory.glu, laboratory.wbc, laboratory.rbc, laboratory.hgb, laboratory.hct, laboratory.plt, laboratory.pt, laboratory.aptt, laboratory.fg, laboratory.pic, laboratory.tat, laboratory.tat2, laboratory.u-pro, laboratory.igg, laboratory.iga, laboratory.igm, laboratory.crp, laboratory.ra, laboratory.rf, laboratory.c3, laboratory.c4, laboratory.rnp, laboratory.sm, laboratory.sc170, laboratory.ssa, laboratory.ssb, laboratory.centromea, laboratory.dna, laboratory.dna-ii FROM patient, laboratory WHERE patient.id = laboratory.id AND patient.first date >= '1987/7/6' AND patient.first date <= '1996/1/31' AND laboratory.gpt > 30 AND laboratory.alb < 4 ORDER BY patient.id
SELECT patient.id, patient.sex, patient.birthday, patient.description, patient.first_date, patient.admission, patient.diagnosis, laboratory.id, laboratory.date, laboratory.got, laboratory.gpt, laboratory.ldh, laboratory.alp, laboratory.tp, laboratory.alb, laboratory.ua, laboratory.un, laboratory.cre, laboratory.t-bil, laboratory.t-cho, laboratory.tg, laboratory.cpk, laboratory.glu, laboratory.wbc, laboratory.rbc, laboratory.hgb, laboratory.hct, laboratory.plt, laboratory.pt, laboratory.aptt, laboratory.fg, laboratory.pic, laboratory.tat, laboratory.tat2, laboratory.u-pro, laboratory.igg, laboratory.iga, laboratory.igm, laboratory.crp, laboratory.ra, laboratory.rf, laboratory.c3, laboratory.c4, laboratory.rnp, laboratory.sm, laboratory.sc170, laboratory.ssa, laboratory.ssb, laboratory.centromea, laboratory.dna, laboratory.dna-ii FROM patient, laboratory WHERE patient.id = laboratory.id AND patient.first_date >= '1987/7/6' AND patient.first_date <= '1996/1/31' AND laboratory.gpt > 30 AND laboratory.alb < 4
SELECT patient.id, patient.sex, patient.birthday, patient.description, patient.first date, patient.admission, patient.diagnosis, laboratory.id, laboratory.date, laboratory.got, laboratory.gpt, laboratory.ldh, laboratory.alp, laboratory.tp, laboratory.alb, laboratory.ua, laboratory.un, laboratory.cre, laboratory.t-bil, laboratory.t-cho, laboratory.tg, laboratory.cpk, laboratory.glu, laboratory.wbc, laboratory.rbc, laboratory.hgb, laboratory.hct, laboratory.plt, laboratory.pt, laboratory.aptt, laboratory.fg, laboratory.pic, laboratory.tat, laboratory.tat2, laboratory.u-pro, laboratory.igg, laboratory.iga, laboratory.igm, laboratory.crp, laboratory.ra, laboratory.rf, laboratory.c3, laboratory.c4, laboratory.rnp, laboratory.sm, laboratory.sc170, laboratory.ssa, laboratory.ssb, laboratory.centromea, laboratory.dna, laboratory.dna-ii FROM patient, laboratory WHERE patient.id = laboratory.id AND patient.first date >= '1987/7/6' AND patient.first date <= '1996/1/31' AND laboratory.gpt > 30 AND laboratory.alb < 4 ORDER BY patient.id
SELECT patient.id, patient.sex, patient.birthday, patient.description, patient.first date, patient.admission, patient.diagnosis, laboratory.id, laboratory.date, laboratory.got, laboratory.gpt, laboratory.ldh, laboratory.alp, laboratory.tp, laboratory.alb, laboratory.ua, laboratory.un, laboratory.cre, laboratory.t-bil, laboratory.t-cho, laboratory.tg, laboratory.cpk, laboratory.glu, laboratory.wbc, laboratory.rbc, laboratory.hgb, laboratory.hct, laboratory.plt, laboratory.pt, laboratory.aptt, laboratory.fg, laboratory.pic, laboratory.tat, laboratory.tat2, laboratory.u-pro, laboratory.igg, laboratory.iga, laboratory.igm, laboratory.crp, laboratory.ra, laboratory.rf, laboratory.c3, laboratory.c4, laboratory.rnp, laboratory.sm, laboratory.sc170, laboratory.ssa, laboratory.ssb, laboratory.centromea, laboratory.dna, laboratory.dna-ii FROM patient, laboratory WHERE patient.id = laboratory.id AND patient.first date >= '1987/7/6' AND patient.first date <= '1996/1/31' AND laboratory.gpt > 30 AND laboratory.alb < 4 ORDER BY patient.id
SELECT patient.id, patient.sex, patient.birthday, patient.description, patient.first date, patient.admission, patient.diagnosis, laboratory.id, laboratory.date, laboratory.got, laboratory.gpt, laboratory.ldh, laboratory.alp, laboratory.tp, laboratory.alb, laboratory.ua, laboratory.un, laboratory.cre, laboratory.t-bil, laboratory.t-cho, laboratory.tg, laboratory.cpk, laboratory.glu, laboratory.wbc, laboratory.rbc, laboratory.hgb, laboratory.hct, laboratory.plt, laboratory.pt, laboratory.aptt, laboratory.fg, laboratory.pic, laboratory.tat, laboratory.tat2, laboratory.u-pro, laboratory.igg, laboratory.iga, laboratory.igm, laboratory.crp, laboratory.ra, laboratory.rf, laboratory.c3, laboratory.c4, laboratory.rnp, laboratory.sm, laboratory.sc170, laboratory.ssa, laboratory.ssb, laboratory.centromea, laboratory.dna, laboratory.dna-ii FROM patient, laboratory WHERE patient.id = laboratory.id AND patient.sex = 'M' AND patient.birthday = '1987/7/6' AND patient.description = 'Examination' AND patient.first date = '1996/1/31' AND patient.admission = 'Admission","SELECT patient.id, patient.sex, patient.birthday, patient.description, patient.first date, patient.admission, patient.diagnosis, laboratory.id, laboratory.date, laboratory.got, laboratory.gpt, laboratory.ldh, laboratory.alp, laboratory.tp, laboratory.alb, laboratory.ua, laboratory.un, laboratory.cre, laboratory.t-bil, laboratory.t-cho, laboratory.tg, laboratory.cpk, laboratory.glu, laboratory.wbc, laboratory.rbc, laboratory.hgb, laboratory.hct, laboratory.plt, laboratory.pt, laboratory.aptt, laboratory.fg, laboratory.pic, laboratory.tat, laboratory.tat2, laboratory.u-pro, laboratory.igg, laboratory.iga, laboratory.igm, laboratory.crp, laboratory.ra, laboratory.rf, laboratory.c3, laboratory.c4, laboratory.rnp, laboratory.sm, laboratory.sc170, laboratory.ssa, laboratory.ssb, laboratory.centromea, laboratory.dna, laboratory.dna-ii FROM patient, laboratory WHERE patient.id = laboratory.id AND patient.first date >= '1987/7/6' AND patient.first date <= '1996/1/31' AND laboratory.gpt > 30 AND laboratory.alb < 4 ORDER BY patient.id"
29,90,What are the available printing types of the cards that doesn't have a text box created by Aleksi Briclot?,card_games,moderate,SELECT DISTINCT availability FROM cards WHERE artist = 'Aleksi Briclot' AND isTextless = 1,7,"SELECT DISTINCT printing_type FROM cards WHERE artist = 'Aleksi Briclot' AND text IS NULL
SELECT DISTINCT printing_type FROM cards WHERE artist = 'Aleksi Briclot' AND text IS NULL
SELECT DISTINCT printing_type FROM cards WHERE artist = 'Aleksi Briclot' AND text IS NULL
SELECT DISTINCT printing_type FROM cards WHERE artist = 'Aleksi Briclot' AND NOT EXISTS (     SELECT 1     FROM text_boxes     WHERE cards.id = text_boxes.card_id )
SELECT DISTINCT printing_type FROM cards WHERE artist = 'Aleksi Briclot' AND text IS NULL
SELECT DISTINCT printing_type FROM cards WHERE artist = 'Aleksi Briclot' AND text IS NULL
SELECT DISTINCT printing_type FROM cards WHERE artist = 'Aleksi Briclot' AND text IS NULL",SELECT DISTINCT printing_type FROM cards WHERE artist = 'Aleksi Briclot' AND text IS NULL
30,52,List down all the card IDs with converted mana cost of 0.,card_games,simple,SELECT id FROM cards WHERE convertedManaCost = 0,7,"SELECT id FROM cards WHERE convertedmanacost = 0
SELECT id FROM cards WHERE convertedmanacost = 0
SELECT id FROM cards WHERE convertedmanacost = 0
SELECT id FROM cards WHERE convertedmanacost = 0
SELECT id FROM cards WHERE convertedmanacost = 0
SELECT id FROM cards WHERE convertedmanacost = 0
SELECT id FROM cards WHERE convertedmanacost = 0",SELECT id FROM cards WHERE convertedmanacost = 0
31,112,List out the name of badges that users obtained on 7/19/2010 7:39:08 PM.,codebase_community,simple,SELECT Name FROM badges WHERE Date = '2010-07-19 19:39:08.0',7,"SELECT name FROM badges WHERE date = '2010-07-19 19:39:08'
SELECT name FROM badges WHERE date = '7/19/2010 7:39:08 PM'
SELECT name FROM badges WHERE date = '2010-07-19 19:39:08'
SELECT name FROM badges WHERE date = '2010-07-19 19:39:08'
SELECT name FROM badges WHERE date = '2010-07-19 19:39:08'
SELECT name FROM badges WHERE date = '2010-07-19 19:39:08'
SELECT name FROM badges WHERE date = '2010-07-19 19:39:08'",SELECT name FROM badges WHERE date = '2010-07-19 19:39:08'
32,114,State the detailed content of the comment which was created on 7/19/2010 7:25:47 PM.,codebase_community,simple,SELECT Text FROM comments WHERE CreationDate = '2010-07-19 19:16:14.0',7,"SELECT * FROM comments WHERE creationdate = '2010-07-19 19:25:47'
SELECT * FROM comments WHERE creationdate = '2010-07-19 19:25:47'
SELECT * FROM comments WHERE creationdate = '2010-07-19 19:25:47'
SELECT * FROM comments WHERE creationdate = '2010-07-19 19:25:47'
SELECT * FROM comments WHERE creationdate = '2010-07-19 19:25:47'
SELECT * FROM comments WHERE creationdate = '2010-07-19 19:25:47'
SELECT * FROM comments WHERE creationdate = '2010-07-19 19:25:47'",SELECT * FROM comments WHERE creationdate = '2010-07-19 19:25:47'
33,144,"Among the posts with views ranging from 100 to 150, what is the comment with the highest score?",codebase_community,moderate,SELECT Text FROM comments WHERE PostId IN ( SELECT Id FROM posts WHERE ViewCount BETWEEN 100 AND 150 ) ORDER BY Score DESC LIMIT 1,7,"SELECT comments.id, comments.score, comments.text, comments.creationdate, comments.userid, comments.userdisplayname FROM comments WHERE comments.postid IN (     SELECT posts.id     FROM posts     WHERE posts.viewcount >= 100 AND posts.viewcount <= 150 ) ORDER BY comments.score DESC LIMIT 1
SELECT comments.id, comments.score, comments.text, comments.creationdate, comments.userid, comments.userdisplayname FROM comments WHERE comments.postid IN (     SELECT posts.id     FROM posts     WHERE posts.viewcount >= 100 AND posts.viewcount <= 150 ) ORDER BY comments.score DESC LIMIT 1
SELECT comments.id, comments.score, comments.text, comments.creationdate, comments.userid, comments.userdisplayname FROM comments WHERE comments.postid IN (     SELECT posts.id     FROM posts     WHERE posts.viewcount BETWEEN 100 AND 150 ) ORDER BY comments.score DESC LIMIT 1
SELECT comments.text, comments.score FROM comments WHERE comments.postid IN (     SELECT posts.id     FROM posts     WHERE posts.viewcount BETWEEN 100 AND 150 ) ORDER BY comments.score DESC LIMIT 1
SELECT comments.id, comments.score, comments.text, comments.creationdate, comments.userid, comments.userdisplayname FROM comments WHERE comments.postid IN (     SELECT posts.id     FROM posts     WHERE posts.viewcount >= 100 AND posts.viewcount <= 150 ) ORDER BY comments.score DESC LIMIT 1
SELECT comments.id, comments.score, comments.text FROM comments WHERE comments.postid IN (     SELECT posts.id     FROM posts     WHERE posts.viewcount BETWEEN 100 AND 150 ) ORDER BY comments.score DESC LIMIT 1
SELECT comments.id, comments.score, comments.text FROM comments WHERE comments.postid IN (     SELECT posts.id     FROM posts     WHERE posts.viewcount BETWEEN 100 AND 150 ) ORDER BY comments.score DESC LIMIT 1","SELECT comments.id, comments.score, comments.text, comments.creationdate, comments.userid, comments.userdisplayname FROM comments WHERE comments.postid IN (     SELECT posts.id     FROM posts     WHERE posts.viewcount >= 100 AND posts.viewcount <= 150 ) ORDER BY comments.score DESC LIMIT 1"
34,89,"Show the Simplified Chinese translation of the name of the set ""Mirrodin""?",card_games,moderate,SELECT translation FROM set_translations WHERE setCode IN ( SELECT code FROM sets WHERE name = 'Mirrodin' ) AND language = 'Chinese Simplified',7,"SELECT translation FROM set_translations WHERE setcode = (SELECT code FROM sets WHERE name = 'Mirrodin') AND language = 'Simplified Chinese'
SELECT translation FROM set_translations WHERE setcode = (SELECT code FROM sets WHERE name = 'Mirrodin') AND language = 'Simplified Chinese'
SELECT translation FROM set_translations WHERE setcode = 'MIR' AND language = 'zh_CN'
SELECT translation FROM set_translations WHERE setcode = (SELECT code FROM sets WHERE name = 'Mirrodin') AND language = 'Simplified Chinese'
SELECT translation FROM set_translations WHERE setcode = (SELECT code FROM sets WHERE name = 'Mirrodin') AND language = 'Simplified Chinese'
SELECT translation FROM set_translations WHERE setcode = (SELECT code FROM sets WHERE name = 'Mirrodin') AND language = 'Simplified Chinese'
SELECT translation FROM set_translations WHERE setcode = (SELECT code FROM sets WHERE name = 'Mirrodin') AND language = 'Simplified Chinese'",SELECT translation FROM set_translations WHERE setcode = (SELECT code FROM sets WHERE name = 'Mirrodin') AND language = 'Simplified Chinese'
35,61,"What is the mana cost of cards with a normal layout, a 2003 frame version, with a black border color, and available in paper and mtgo?",card_games,moderate,"SELECT manaCost FROM cards WHERE availability = 'mtgo,paper' AND borderColor = 'black' AND frameVersion = 2003 AND layout = 'normal'",7,"SELECT manacost FROM cards WHERE layout = 'normal' AND frameversion = '2003' AND bordercolor = 'black' AND availability IN ('paper', 'mtgo')
SELECT manacost FROM cards WHERE layout = 'normal' AND frameversion = '2003' AND bordercolor = 'black' AND availability IN ('paper', 'mtgo')
SELECT manacost FROM cards WHERE layout = 'normal' AND frameversion = '2003' AND bordercolor = 'black' AND availability IN ('paper', 'mtgo')
SELECT manacost FROM cards WHERE layout = 'normal' AND frameversion = '2003' AND bordercolor = 'black' AND availability IN ('paper', 'mtgo')
SELECT manacost FROM cards WHERE layout = 'normal' AND frameversion = '2003' AND bordercolor = 'black' AND availability IN ('paper', 'mtgo')
SELECT manacost FROM cards WHERE layout = 'normal' AND frameversion = '2003' AND bordercolor = 'black' AND availability IN ('paper', 'mtgo')
SELECT manacost FROM cards WHERE layout = 'normal' AND frameversion = '2003' AND bordercolor = 'black' AND availability IN ('paper', 'mtgo')","SELECT manacost FROM cards WHERE layout = 'normal' AND frameversion = '2003' AND bordercolor = 'black' AND availability IN ('paper', 'mtgo')"
36,16,Please list top three elements of the toxicology of the molecule TR000 in alphabetical order.,toxicology,challenging,SELECT DISTINCT T.element FROM atom AS T WHERE T.molecule_id = 'TR000' ORDER BY T.element LIMIT 3,7,"SELECT * FROM molecule WHERE molecule_id IN (SELECT molecule_id FROM connected WHERE atom_id IN (SELECT atom_id FROM atom WHERE element = 'TR000') AND atom_id2 IN (SELECT atom_id FROM atom WHERE element = 'TR000')) ORDER BY label LIMIT 3
SELECT * FROM molecule WHERE molecule_id IN (SELECT molecule_id FROM connected WHERE atom_id IN (SELECT atom_id FROM atom WHERE element = 'TR000') GROUP BY molecule_id HAVING COUNT(*) >= 3) ORDER BY label ASC LIMIT 3
SELECT * FROM molecule WHERE molecule_id IN (SELECT molecule_id FROM connected WHERE atom_id IN (SELECT atom_id FROM atom WHERE element = 'TR000') GROUP BY molecule_id HAVING COUNT(*) >= 3) ORDER BY label ASC LIMIT 3
SELECT * FROM molecule WHERE molecule_id IN (SELECT molecule_id FROM connected WHERE atom_id IN (SELECT atom_id FROM atom WHERE element = 'TR000') GROUP BY molecule_id HAVING COUNT(*) >= 3) ORDER BY label ASC LIMIT 3
SELECT atom.element FROM atom INNER JOIN connected ON atom.atom_id = connected.atom_id INNER JOIN bond ON connected.bond_id = bond.bond_id INNER JOIN molecule ON bond.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR000' ORDER BY atom.element LIMIT 3
SELECT * FROM molecule WHERE molecule_id IN (SELECT molecule_id FROM connected WHERE atom_id IN (SELECT atom_id FROM atom WHERE element = 'TR000') GROUP BY molecule_id HAVING COUNT(*) >= 3) ORDER BY label ASC LIMIT 3
SELECT atom.element FROM atom INNER JOIN connected ON atom.atom_id = connected.atom_id INNER JOIN bond ON connected.bond_id = bond.bond_id INNER JOIN molecule ON bond.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR000' ORDER BY atom.element LIMIT 3",SELECT * FROM molecule WHERE molecule_id IN (SELECT molecule_id FROM connected WHERE atom_id IN (SELECT atom_id FROM atom WHERE element = 'TR000') GROUP BY molecule_id HAVING COUNT(*) >= 3) ORDER BY label ASC LIMIT 3
37,48,"cards are not directly linked to language but through table 'set'. you need to add set in covered table & rephrase your question
What are the languages available for the set that card 'Angel of Mercy' is in?",card_games,moderate,SELECT language FROM set_translations WHERE id IN ( SELECT id FROM cards WHERE name = 'Angel of Mercy' ),7,"SELECT DISTINCT foreign_data.language FROM cards JOIN set_translations ON cards.setcode = set_translations.setcode JOIN foreign_data ON set_translations.id = foreign_data.id WHERE cards.name = 'Angel of Mercy'
SELECT DISTINCT foreign_data.language FROM cards JOIN sets ON cards.setcode = sets.code JOIN set_translations ON sets.code = set_translations.setcode JOIN foreign_data ON set_translations.id = foreign_data.id WHERE cards.name = 'Angel of Mercy'
SELECT DISTINCT foreign_data.language FROM cards JOIN set_translations ON cards.setcode = set_translations.setcode JOIN foreign_data ON set_translations.id = foreign_data.id WHERE cards.name = 'Angel of Mercy'
SELECT DISTINCT foreign_data.language FROM cards INNER JOIN sets ON cards.setcode = sets.code INNER JOIN set_translations ON sets.code = set_translations.setcode INNER JOIN foreign_data ON set_translations.id = foreign_data.id WHERE cards.name = 'Angel of Mercy'
SELECT DISTINCT foreign_data.language FROM cards JOIN set_translations ON cards.setcode = set_translations.setcode JOIN foreign_data ON set_translations.id = foreign_data.id WHERE cards.name = 'Angel of Mercy'
SELECT DISTINCT foreign_data.language FROM cards JOIN set_translations ON cards.setcode = set_translations.setcode JOIN foreign_data ON set_translations.id = foreign_data.id WHERE cards.name = 'Angel of Mercy'
SELECT DISTINCT foreign_data.language FROM cards JOIN set_translations ON cards.setcode = set_translations.setcode JOIN foreign_data ON set_translations.id = foreign_data.id WHERE cards.name = 'Angel of Mercy'",SELECT DISTINCT foreign_data.language FROM cards JOIN set_translations ON cards.setcode = set_translations.setcode JOIN foreign_data ON set_translations.id = foreign_data.id WHERE cards.name = 'Angel of Mercy'
