,Qid,Question,Db_Id,Difficulty,Query Gold,Repeated,Query Generated,Most Frequent Query
143,1041,"For the teams with normal build-up play dribbling class in 2014, List the names of the teams with less than average chance creation passing, in descending order of chance creation passing.",european_football_2,challenging,"SELECT t3.team_long_name FROM Team AS t3 INNER JOIN Team_Attributes AS t4 ON t3.team_api_id = t4.team_api_id WHERE t4.buildUpPlayDribblingClass = 'Normal' AND t4.chanceCreationPassing < ( SELECT CAST(SUM(t2.chanceCreationPassing) AS REAL) / COUNT(t1.id) FROM Team AS t1 INNER JOIN Team_Attributes AS t2 ON t1.team_api_id = t2.team_api_id WHERE t2.buildUpPlayDribblingClass = 'Normal' AND SUBSTR(t2.`date`, 1, 4) = '2014') ORDER BY t4.chanceCreationPassing DESC",7,"SELECT ta.team_long_name FROM team_attributes ta JOIN team t ON ta.team_api_id = t.team_api_id WHERE ta.buildupplaydribblingclass = 'Normal' AND ta.date = '2014-01-01' AND ta.chancecreationpassing < (SELECT AVG(chancecreationpassing) FROM team_attributes WHERE date = '2014-01-01') ORDER BY ta.chancecreationpassing DESC
SELECT ta.team_long_name FROM team_attributes ta JOIN team t ON ta.team_api_id = t.team_api_id WHERE ta.buildupplaydribblingclass = 'Normal' AND ta.date LIKE '2014%' AND ta.chancecreationpassing < (SELECT AVG(chancecreationpassing) FROM team_attributes WHERE date LIKE '2014%') ORDER BY ta.chancecreationpassing DESC
SELECT ta.team_long_name FROM team_attributes ta JOIN team t ON ta.team_api_id = t.team_api_id WHERE ta.buildupplaydribblingclass = 'Normal' AND ta.date LIKE '2014%' AND ta.chancecreationpassing < (SELECT AVG(chancecreationpassing) FROM team_attributes WHERE date LIKE '2014%') ORDER BY ta.chancecreationpassing DESC
SELECT ta.team_long_name FROM team_attributes ta JOIN team t ON ta.team_api_id = t.team_api_id WHERE ta.buildupplaydribblingclass = 'Normal' AND ta.date LIKE '2014%' AND ta.chancecreationpassing < (SELECT AVG(chancecreationpassing) FROM team_attributes WHERE date LIKE '2014%') ORDER BY ta.chancecreationpassing DESC
SELECT ta.team_long_name FROM team_attributes ta JOIN team t ON ta.team_api_id = t.team_api_id WHERE ta.buildupplaydribblingclass = 'Normal' AND ta.date = '2014-01-01' AND ta.chancecreationpassing < (SELECT AVG(chancecreationpassing) FROM team_attributes WHERE date = '2014-01-01') ORDER BY ta.chancecreationpassing DESC
SELECT ta.team_long_name FROM team_attributes ta JOIN team t ON ta.team_api_id = t.team_api_id WHERE ta.buildupplaydribblingclass = 'Normal' AND ta.date LIKE '2014%' AND ta.chancecreationpassing < (SELECT AVG(chancecreationpassing) FROM team_attributes WHERE date LIKE '2014%') ORDER BY ta.chancecreationpassing DESC
SELECT ta.team_long_name FROM team_attributes ta JOIN team t ON ta.team_api_id = t.team_api_id WHERE ta.buildupplaydribblingclass = 'Normal' AND ta.date LIKE '2014%' AND ta.chancecreationpassing < (SELECT AVG(chancecreationpassing) FROM team_attributes WHERE date LIKE '2014%') ORDER BY ta.chancecreationpassing DESC",SELECT ta.team_long_name FROM team_attributes ta JOIN team t ON ta.team_api_id = t.team_api_id WHERE ta.buildupplaydribblingclass = 'Normal' AND ta.date LIKE '2014%' AND ta.chancecreationpassing < (SELECT AVG(chancecreationpassing) FROM team_attributes WHERE date LIKE '2014%') ORDER BY ta.chancecreationpassing DESC
144,1016,"In the race a driver set the lap record for the Austrian Grand Prix Circuit, how long did he spent at the pit stop at that same race?",formula_1,challenging,"WITH fastest_lap_times AS ( SELECT T1.raceId, T1.driverId, T1.FastestLapTime, (CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, ':') + 1, INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1) AS REAL)) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS REAL) / 1000) as time_in_seconds FROM results AS T1 WHERE T1.FastestLapTime IS NOT NULL), lap_record_race AS ( SELECT T1.raceId, T1.driverId FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN circuits AS T3 on T2.circuitId = T3.circuitId INNER JOIN ( SELECT MIN(fastest_lap_times.time_in_seconds) as min_time_in_seconds FROM fastest_lap_times INNER JOIN races AS T2 on fastest_lap_times.raceId = T2.raceId INNER JOIN circuits AS T3 on T2.circuitId = T3.circuitId WHERE T2.name = 'Austrian Grand Prix') AS T4 ON (CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, ':') + 1, INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1) AS REAL)) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS REAL) / 1000) = T4.min_time_in_seconds WHERE T2.name = 'Austrian Grand Prix') SELECT T4.duration FROM lap_record_race INNER JOIN pitStops AS T4 on lap_record_race.raceId = T4.raceId AND lap_record_race.driverId = T4.driverId",7,"SELECT races.name, pitstops.duration  FROM races  JOIN pitstops ON races.raceid = pitstops.raceid  WHERE races.name = 'Austrian Grand Prix'  AND pitstops.stop = 1
SELECT races.name, pitstops.duration  FROM races  JOIN pitstops ON races.raceid = pitstops.raceid  WHERE races.name = 'Austrian Grand Prix'  AND pitstops.stop = 1
SELECT races.name, pitstops.duration  FROM races  JOIN pitstops ON races.raceid = pitstops.raceid  WHERE races.name = 'Austrian Grand Prix'  AND pitstops.stop = 1
SELECT races.name, pitstops.duration  FROM races  JOIN pitstops ON races.raceid = pitstops.raceid  WHERE races.name = 'Austrian Grand Prix'  AND pitstops.stop = 1
SELECT races.name, pitstops.duration  FROM races  JOIN pitstops ON races.raceid = pitstops.raceid  WHERE races.name = 'Austrian Grand Prix'  AND pitstops.stop = 1
SELECT races.name, pitstops.duration  FROM races  JOIN pitstops ON races.raceid = pitstops.raceid  WHERE races.name = 'Austrian Grand Prix'  AND pitstops.stop = 1
SELECT races.name, pitstops.duration  FROM races  JOIN pitstops ON races.raceid = pitstops.raceid  WHERE races.name = 'Austrian Grand Prix'  AND pitstops.stop = 1","SELECT races.name, pitstops.duration  FROM races  JOIN pitstops ON races.raceid = pitstops.raceid  WHERE races.name = 'Austrian Grand Prix'  AND pitstops.stop = 1"
145,1242,"For laboratory examinations take in 1984, list all patients below 50 years old with normal platelet level.",thrombosis_prediction,challenging,"SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.PLT BETWEEN 100 AND 400 AND STRFTIME('%Y', T2.Date) - STRFTIME('%Y', T1.Birthday) < 50 AND STRFTIME('%Y', T2.Date) = '1984'",7,"SELECT patient.id, patient.sex, patient.birthday, patient.diagnosis FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.plt < 50 AND YEAR(laboratory.date) = 1984
SELECT patient.id, patient.sex, patient.birthday, patient.diagnosis FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.plt < 50 AND YEAR(laboratory.date) = 1984
SELECT patient.id, patient.sex, patient.birthday, patient.diagnosis FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.date LIKE '1984%' AND (2024 - CAST(SUBSTR(patient.birthday, 1, 4) AS INTEGER)) < 50 AND laboratory.plt >= 150000 AND laboratory.plt <= 450000
SELECT patient.id, patient.sex, patient.birthday, patient.diagnosis FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.plt < 50 AND YEAR(laboratory.date) = 1984
SELECT patient.id, patient.sex, patient.birthday, patient.diagnosis FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.plt < 50 AND YEAR(laboratory.date) = 1984
SELECT patient.id, patient.sex, patient.birthday, patient.diagnosis FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.plt < 50 AND YEAR(laboratory.date) = 1984
SELECT patient.id, patient.sex, patient.birthday, patient.diagnosis FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.plt < 50 AND YEAR(laboratory.date) = 1984","SELECT patient.id, patient.sex, patient.birthday, patient.diagnosis FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.plt < 50 AND YEAR(laboratory.date) = 1984"
146,701,"Among all the posts posted by the most influential user, identify the percentage with a score above 50.",codebase_community,challenging,SELECT CAST(SUM(CASE WHEN T2.Score > 50 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.Id) FROM users T1 INNER JOIN posts T2 ON T1.Id = T2.OwnerUserId INNER JOIN ( SELECT MAX(Reputation) AS max_reputation FROM users ) T3 ON T1.Reputation = T3.max_reputation,7,"SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM posts WHERE score > 50) AS percentage_above_50 FROM posts WHERE score > 50
SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM posts WHERE score > 50) AS percentage_above_50 FROM posts WHERE score > 50
SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM posts WHERE owneruserid IN (SELECT id FROM users WHERE reputation = (SELECT MAX(reputation) FROM users))) AS percentage FROM posts WHERE score > 50 AND owneruserid IN (SELECT id FROM users WHERE reputation = (SELECT MAX(reputation) FROM users))
SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM posts WHERE score > 50) AS percentage_above_50 FROM posts WHERE score > 50
SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM posts WHERE owneruserid IN (SELECT id FROM users WHERE reputation = (SELECT MAX(reputation) FROM users))) AS percentage FROM posts WHERE score > 50 AND owneruserid IN (SELECT id FROM users WHERE reputation = (SELECT MAX(reputation) FROM users))
SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM posts WHERE score > 50) AS percentage_above_50 FROM posts WHERE score > 50
SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM posts WHERE score > 50) AS percentage_above_50 FROM posts WHERE score > 50",SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM posts WHERE score > 50) AS percentage_above_50 FROM posts WHERE score > 50
147,1099,Which foot is preferred by Abdou Diallo?,european_football_2,simple,SELECT DISTINCT t2.preferred_foot FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id WHERE t1.player_name = 'Abdou Diallo',7,"SELECT preferred_foot FROM player_attributes WHERE player_api_id IN (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
SELECT preferred_foot FROM player_attributes WHERE player_api_id IN (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
SELECT preferred_foot FROM player_attributes WHERE player_api_id IN (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
SELECT preferred_foot FROM player_attributes WHERE player_api_id IN (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
SELECT preferred_foot FROM player_attributes WHERE player_api_id IN (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
SELECT preferred_foot FROM player_attributes WHERE player_api_id IN (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
SELECT preferred_foot FROM player_attributes WHERE player_api_id IN (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')",SELECT preferred_foot FROM player_attributes WHERE player_api_id IN (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
148,932,In which years did Lewis Hamilton participate in a Formula_1 race?,formula_1,simple,SELECT DISTINCT T1.year FROM races AS T1 INNER JOIN results AS T2 ON T2.raceId = T1.raceId INNER JOIN drivers AS T3 ON T3.driverId = T2.driverId WHERE T3.forename = 'Lewis' AND T3.surname = 'Hamilton',7,"SELECT DISTINCT year FROM races WHERE name LIKE '%Hamilton%' AND name LIKE '%Lewis%' AND name NOT LIKE '%Schumacher%' AND name NOT LIKE '%F1%'
SELECT DISTINCT year FROM races WHERE name LIKE '%Hamilton%' AND name LIKE '%Lewis%' AND name NOT LIKE '%Schumacher%' AND name NOT LIKE '%F1%'
SELECT DISTINCT year FROM races WHERE name LIKE '%Hamilton%' AND name LIKE '%Lewis%' AND name NOT LIKE '%Schumacher%' AND name NOT LIKE '%F1%'
SELECT DISTINCT year FROM races WHERE name LIKE '%Hamilton%' AND name LIKE '%Lewis%' AND name NOT LIKE '%Schumacher%' AND name NOT LIKE '%F1%'
SELECT DISTINCT year FROM races WHERE name LIKE '%Hamilton%' AND name LIKE '%Lewis%' AND name NOT LIKE '%Schumacher%' AND name NOT LIKE '%F1%'
SELECT DISTINCT year FROM races WHERE name LIKE '%Hamilton%' AND name LIKE '%Lewis%' AND name NOT LIKE '%Schumacher%' AND name NOT LIKE '%F1%'
SELECT DISTINCT year FROM races WHERE name LIKE '%Hamilton%' AND name LIKE '%Lewis%' AND name NOT LIKE '%Schumacher%' AND name NOT LIKE '%F1%'",SELECT DISTINCT year FROM races WHERE name LIKE '%Hamilton%' AND name LIKE '%Lewis%' AND name NOT LIKE '%Schumacher%' AND name NOT LIKE '%F1%'
149,231,Which bond type accounted for the majority of the bonds found in molecule TR010 and state whether or not this molecule is carcinogenic?,toxicology,challenging,"SELECT T.bond_type FROM ( SELECT T1.bond_type, COUNT(T1.molecule_id) FROM bond AS T1  WHERE T1.molecule_id = 'TR010' GROUP BY T1.bond_type ORDER BY COUNT(T1.molecule_id) DESC LIMIT 1 ) AS T",7,"SELECT bond_type, COUNT(*) AS bond_count FROM bond WHERE molecule_id = 'TR010' GROUP BY bond_type ORDER BY bond_count DESC LIMIT 1
SELECT bond_type, COUNT(*) AS bond_count FROM bond WHERE molecule_id = 'TR010' GROUP BY bond_type ORDER BY bond_count DESC LIMIT 1
SELECT bond_type, COUNT(*) AS bond_count FROM bond WHERE molecule_id = 'TR010' GROUP BY bond_type ORDER BY bond_count DESC LIMIT 1
SELECT bond_type, COUNT(*) AS bond_count FROM bond WHERE molecule_id = 'TR010' GROUP BY bond_type ORDER BY bond_count DESC LIMIT 1
SELECT bond_type, COUNT(*) AS bond_count FROM bond WHERE molecule_id = 'TR010' GROUP BY bond_type ORDER BY bond_count DESC LIMIT 1
SELECT bond_type, COUNT(*) AS bond_count FROM bond WHERE molecule_id = 'TR010' GROUP BY bond_type ORDER BY bond_count DESC LIMIT 1
SELECT bond_type, COUNT(*) AS bond_count FROM bond WHERE molecule_id = 'TR010' GROUP BY bond_type ORDER BY bond_count DESC LIMIT 1","SELECT bond_type, COUNT(*) AS bond_count FROM bond WHERE molecule_id = 'TR010' GROUP BY bond_type ORDER BY bond_count DESC LIMIT 1"
150,819,"In superheroes with missing weight data, calculate the difference between the number of superheroes with blue eyes and no eye color.",superhero,challenging,SELECT SUM(CASE WHEN T2.id = 7 THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.id = 1 THEN 1 ELSE 0 END) FROM superhero AS T1 INNER JOIN colour AS T2 ON T1.eye_colour_id = T2.id WHERE T1.weight_kg = 0 OR T1.weight_kg is NULL,7,"SELECT COUNT(*) - COUNT(eye_colour_id) AS difference FROM superhero WHERE eye_colour_id IS NULL
SELECT COUNT(*) - COUNT(eye_colour_id) AS difference FROM superhero WHERE eye_colour_id IS NULL
SELECT COUNT(*) - COUNT(eye_colour_id) AS difference FROM superhero WHERE eye_colour_id IS NULL
SELECT COUNT(*) - COUNT(eye_colour_id) AS difference FROM superhero WHERE eye_colour_id IS NULL
SELECT COUNT(*) - COUNT(eye_colour_id) AS difference FROM superhero WHERE eye_colour_id IS NULL
SELECT COUNT(*) - COUNT(eye_colour_id) AS difference FROM superhero WHERE eye_colour_id IS NULL
SELECT COUNT(*) - COUNT(eye_colour_id) AS difference FROM superhero WHERE eye_colour_id IS NULL",SELECT COUNT(*) - COUNT(eye_colour_id) AS difference FROM superhero WHERE eye_colour_id IS NULL
151,1168,"The oldest SJS patient's medical laboratory work was completed on what date, and what age was the patient when they initially arrived at the hospital?",thrombosis_prediction,challenging,"SELECT T1.Date, STRFTIME('%Y', T2.`First Date`) - STRFTIME('%Y', T2.Birthday),T2.Birthday FROM Laboratory AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T2.Diagnosis = 'SJS' AND T2.Birthday IS NOT NULL ORDER BY T2.Birthday ASC LIMIT 1",7,"SELECT MIN(laboratory.date) AS oldest_lab_date,         TIMESTAMPDIFF(YEAR, patient.birthday, patient.first_date) AS age_at_arrival FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE patient.diagnosis = 'SJS'
SELECT MIN(laboratory.date) AS oldest_lab_date,         TIMESTAMPDIFF(YEAR, patient.birthday, patient.first_date) AS age_at_arrival FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE patient.diagnosis = 'SJS'
SELECT MIN(laboratory.date) AS oldest_lab_date,         TIMESTAMPDIFF(YEAR, patient.birthday, patient.first_date) AS age_at_arrival FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE patient.diagnosis = 'SJS'
SELECT MIN(laboratory.date) AS oldest_lab_date,         TIMESTAMPDIFF(YEAR, patient.birthday, patient.first_date) AS age_at_arrival FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE patient.diagnosis = 'SJS'
SELECT MIN(laboratory.date) AS oldest_lab_date,         TIMESTAMPDIFF(YEAR, patient.birthday, patient.first_date) AS age_at_arrival FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE patient.diagnosis = 'SJS'
SELECT MIN(laboratory.date) AS oldest_lab_date,         TIMESTAMPDIFF(YEAR, patient.birthday, patient.first_date) AS age_at_arrival FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE patient.diagnosis = 'SJS'
SELECT MIN(laboratory.date) AS oldest_lab_date,         TIMESTAMPDIFF(YEAR, patient.birthday, patient.first_date) AS age_at_arrival FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE patient.diagnosis = 'SJS'","SELECT MIN(laboratory.date) AS oldest_lab_date,         TIMESTAMPDIFF(YEAR, patient.birthday, patient.first_date) AS age_at_arrival FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE patient.diagnosis = 'SJS'"
152,1451,"Among the members who incurred expenses in more than one event, who paid the most amount?",student_club,challenging,SELECT T2.member_id FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id INNER JOIN budget AS T3 ON T1.link_to_budget = T3.budget_id INNER JOIN event AS T4 ON T3.link_to_event = T4.event_id GROUP BY T2.member_id HAVING COUNT(DISTINCT T4.event_id) > 1 ORDER BY SUM(T1.cost) DESC LIMIT 1,7,"SELECT m.member_id, m.first_name, m.last_name, SUM(e.cost) AS total_expense FROM member m JOIN expense e ON m.member_id = e.link_to_member GROUP BY m.member_id HAVING COUNT(DISTINCT e.link_to_event) > 1 ORDER BY total_expense DESC LIMIT 1
SELECT m.member_id, m.first_name, m.last_name, SUM(e.cost) AS total_expense FROM member m JOIN expense e ON m.member_id = e.link_to_member GROUP BY m.member_id HAVING COUNT(DISTINCT e.link_to_event) > 1 ORDER BY total_expense DESC LIMIT 1
SELECT m.member_id, m.first_name, m.last_name, SUM(e.cost) AS total_expense FROM member m JOIN expense e ON m.member_id = e.link_to_member GROUP BY m.member_id HAVING COUNT(DISTINCT e.link_to_event) > 1 ORDER BY total_expense DESC LIMIT 1
SELECT m.member_id, m.first_name, m.last_name, SUM(e.cost) AS total_expense FROM member m JOIN expense e ON m.member_id = e.link_to_member GROUP BY m.member_id HAVING COUNT(DISTINCT e.link_to_event) > 1 ORDER BY total_expense DESC LIMIT 1
SELECT m.member_id, m.first_name, m.last_name, SUM(e.cost) AS total_expense FROM member m JOIN expense e ON m.member_id = e.link_to_member GROUP BY m.member_id HAVING COUNT(DISTINCT e.link_to_event) > 1 ORDER BY total_expense DESC LIMIT 1
SELECT m.member_id, m.first_name, m.last_name, SUM(e.cost) AS total_expense FROM member m JOIN expense e ON m.member_id = e.link_to_member GROUP BY m.member_id HAVING COUNT(DISTINCT e.link_to_event) > 1 ORDER BY total_expense DESC LIMIT 1
SELECT m.member_id, m.first_name, m.last_name, SUM(e.cost) AS total_expense FROM member m JOIN expense e ON m.member_id = e.link_to_member GROUP BY m.member_id HAVING COUNT(DISTINCT e.link_to_event) > 1 ORDER BY total_expense DESC LIMIT 1","SELECT m.member_id, m.first_name, m.last_name, SUM(e.cost) AS total_expense FROM member m JOIN expense e ON m.member_id = e.link_to_member GROUP BY m.member_id HAVING COUNT(DISTINCT e.link_to_event) > 1 ORDER BY total_expense DESC LIMIT 1"
153,1187,How many patients who were examined between 1987/7/6 and 1996/1/31 had a GPT level greater than 30 and an ALB level less than 4? List them by their ID.,thrombosis_prediction,moderate,SELECT DISTINCT ID FROM Laboratory WHERE Date BETWEEN '1987-07-06' AND '1996-01-31' AND GPT > 30 AND ALB < 4,7,"SELECT id FROM laboratory WHERE date BETWEEN '1987/7/6' AND '1996/1/31' AND gpt > 30 AND alb < 4 ORDER BY id
SELECT id FROM laboratory WHERE date BETWEEN '1987/7/6' AND '1996/1/31' AND gpt > 30 AND alb < 4 ORDER BY id
SELECT id FROM laboratory WHERE date BETWEEN '1987/7/6' AND '1996/1/31' AND gpt > 30 AND alb < 4 ORDER BY id
SELECT id FROM laboratory WHERE date BETWEEN '1987/7/6' AND '1996/1/31' AND gpt > 30 AND alb < 4 ORDER BY id
SELECT id FROM laboratory WHERE date BETWEEN '1987/7/6' AND '1996/1/31' AND gpt > 30 AND alb < 4 ORDER BY id
SELECT id FROM laboratory WHERE date BETWEEN '1987/7/6' AND '1996/1/31' AND gpt > 30 AND alb < 4 ORDER BY id
SELECT id FROM laboratory WHERE date BETWEEN '1987/7/6' AND '1996/1/31' AND gpt > 30 AND alb < 4 ORDER BY id",SELECT id FROM laboratory WHERE date BETWEEN '1987/7/6' AND '1996/1/31' AND gpt > 30 AND alb < 4 ORDER BY id
154,656,Describe the display name of the parent ID for child post with the highest score.,codebase_community,simple,SELECT DisplayName FROM users WHERE Id = ( SELECT OwnerUserId FROM posts WHERE ParentId IS NOT NULL ORDER BY Score DESC LIMIT 1 ),7,"SELECT p.ownerdisplayname FROM posts p JOIN posts p2 ON p.parentid = p2.id ORDER BY p.score DESC LIMIT 1
SELECT p.ownerdisplayname FROM posts p JOIN posts c ON p.id = c.parentid ORDER BY c.score DESC LIMIT 1
SELECT p.ownerdisplayname FROM posts p JOIN posts c ON p.id = c.parentid ORDER BY c.score DESC LIMIT 1
SELECT p.ownerdisplayname FROM posts p JOIN posts c ON p.id = c.parentid ORDER BY c.score DESC LIMIT 1
SELECT p.ownerdisplayname FROM posts p JOIN posts p2 ON p.parentid = p2.id ORDER BY p.score DESC LIMIT 1
SELECT p.ownerdisplayname FROM posts p JOIN (     SELECT parentid     FROM posts     WHERE posttypeid = 1     ORDER BY score DESC     LIMIT 1 ) AS highest_score_post ON p.id = highest_score_post.parentid
SELECT p.ownerdisplayname FROM posts p JOIN posts c ON p.id = c.parentid ORDER BY c.score DESC LIMIT 1",SELECT p.ownerdisplayname FROM posts p JOIN posts c ON p.id = c.parentid ORDER BY c.score DESC LIMIT 1
155,1031,"At present, calculate for the player's age who have a sprint speed of no less than 97 between 2013 to 2015.",european_football_2,challenging,"SELECT DISTINCT DATETIME() - T2.birthday age FROM Player_Attributes AS t1 INNER JOIN Player AS t2 ON t1.player_api_id = t2.player_api_id WHERE STRFTIME('%Y',t1.`date`) >= '2013' AND STRFTIME('%Y',t1.`date`) <= '2015' AND t1.sprint_speed >= 97",7,"SELECT player.player_name, player.birthday FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id WHERE player_attributes.sprint_speed >= 97 AND player_attributes.date BETWEEN '2013-01-01' AND '2015-12-31'
SELECT player.player_name, (strftime('%Y', 'now') - strftime('%Y', player.birthday)) - (strftime('%m-%d', 'now') < strftime('%m-%d', player.birthday)) AS age FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id WHERE player_attributes.sprint_speed >= 97 AND strftime('%Y', player_attributes.date) BETWEEN '2013' AND '2015' 
SELECT player.player_name, player.birthday FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id WHERE player_attributes.sprint_speed >= 97 AND player_attributes.date BETWEEN '2013-01-01' AND '2015-12-31'
SELECT player.player_name, player.birthday FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id WHERE player_attributes.sprint_speed >= 97 AND player_attributes.date BETWEEN '2013-01-01' AND '2015-12-31'
SELECT player.player_name, (strftime('%Y', 'now') - strftime('%Y', player.birthday)) - (strftime('%m-%d', 'now') < strftime('%m-%d', player.birthday)) AS age FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id WHERE player_attributes.sprint_speed >= 97 AND strftime('%Y', player_attributes.date) BETWEEN '2013' AND '2015' 
SELECT player.player_name, player.birthday FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id WHERE player_attributes.sprint_speed >= 97 AND player_attributes.date BETWEEN '2013-01-01' AND '2015-12-31'
SELECT player.player_name, player.birthday FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id WHERE player_attributes.sprint_speed >= 97 AND player_attributes.date BETWEEN '2013-01-01' AND '2015-12-31'","SELECT player.player_name, player.birthday FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id WHERE player_attributes.sprint_speed >= 97 AND player_attributes.date BETWEEN '2013-01-01' AND '2015-12-31'"
156,505,"Show the Simplified Chinese translation of the name of the set ""Mirrodin""?",card_games,moderate,SELECT translation FROM set_translations WHERE setCode IN ( SELECT code FROM sets WHERE name = 'Mirrodin' ) AND language = 'Chinese Simplified',7,"SELECT translation FROM set_translations WHERE setcode = 'MRD'
SELECT translation FROM set_translations WHERE setcode = 'MRD'
SELECT translation FROM set_translations WHERE setcode = 'MRD'
SELECT translation FROM set_translations WHERE setcode = 'MRD'
SELECT translation FROM set_translations WHERE setcode = 'MRD'
SELECT translation FROM set_translations WHERE setcode = 'MRD'
SELECT translation FROM set_translations WHERE setcode = 'MRD'",SELECT translation FROM set_translations WHERE setcode = 'MRD'
