,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query
300,210,Return the number of flights arriving in Aberdeen.,flight_2,medium,"SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""",7,"SELECT COUNT(*) FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT COUNT(*) FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT COUNT(*) FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT COUNT(*) FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT COUNT(*) FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT COUNT(*) FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT COUNT(*) FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'",SELECT COUNT(*) FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
301,42,What are the names and locations of the stadiums that had concerts that occurred in both 2014 and 2015?,concert_singer,extra,"SELECT T2.name ,  T2.location FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.Year  =  2014 INTERSECT SELECT T2.name ,  T2.location FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.Year  =  2015",7,"SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2
SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2
SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2
SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2
SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2
SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2
SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2","SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2"
302,82,What is the first name and gender of the all the students who have more than one pet?,pets_1,medium,"SELECT T1.fname ,  T1.sex FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid HAVING count(*)  >  1",7,"SELECT student.fname, student.sex  FROM student  JOIN has_pet ON student.stuid = has_pet.stuid  GROUP BY has_pet.stuid  HAVING COUNT(has_pet.petid) > 1
SELECT student.fname, student.sex  FROM student  JOIN has_pet ON student.stuid = has_pet.stuid  GROUP BY has_pet.stuid  HAVING COUNT(has_pet.petid) > 1
SELECT student.fname, student.sex  FROM student  JOIN has_pet ON student.stuid = has_pet.stuid  GROUP BY has_pet.stuid  HAVING COUNT(has_pet.petid) > 1
SELECT student.fname, student.sex  FROM student  JOIN has_pet ON student.stuid = has_pet.stuid  GROUP BY has_pet.stuid  HAVING COUNT(has_pet.petid) > 1
SELECT student.fname, student.sex  FROM student  JOIN has_pet ON student.stuid = has_pet.stuid  GROUP BY has_pet.stuid  HAVING COUNT(has_pet.petid) > 1
SELECT student.fname, student.sex  FROM student  JOIN has_pet ON student.stuid = has_pet.stuid  GROUP BY has_pet.stuid  HAVING COUNT(has_pet.petid) > 1
SELECT student.fname, student.sex  FROM student  JOIN has_pet ON student.stuid = has_pet.stuid  GROUP BY has_pet.stuid  HAVING COUNT(has_pet.petid) > 1","SELECT student.fname, student.sex  FROM student  JOIN has_pet ON student.stuid = has_pet.stuid  GROUP BY has_pet.stuid  HAVING COUNT(has_pet.petid) > 1"
303,130,What are the names of all European countries with at least 3 manufacturers?,car_1,extra,SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent  =  T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId  =  T3.Country WHERE T2.Continent  =  'europe' GROUP BY T1.CountryName HAVING count(*)  >=  3;,7,"SELECT c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  WHERE c.continent = 'Europe'  GROUP BY c.countryname  HAVING COUNT(cm.id) >= 3
SELECT c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  WHERE c.continent = 'Europe'  GROUP BY c.countryname  HAVING COUNT(cm.id) >= 3
SELECT c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  WHERE c.continent = 'Europe'  GROUP BY c.countryname  HAVING COUNT(cm.id) >= 3
SELECT c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  WHERE c.continent = 'Europe'  GROUP BY c.countryname  HAVING COUNT(cm.id) >= 3
SELECT c.countryname FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country WHERE c.continent = 'Europe' GROUP BY c.countryid HAVING COUNT(cm.id) >= 3
SELECT c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  WHERE c.continent = 'Europe'  GROUP BY c.countryname  HAVING COUNT(cm.id) >= 3
SELECT c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  WHERE c.continent = 'Europe'  GROUP BY c.countryid  HAVING COUNT(cm.id) >= 3",SELECT c.countryname  FROM countries AS c  JOIN car_makers AS cm ON c.countryid = cm.country  WHERE c.continent = 'Europe'  GROUP BY c.countryname  HAVING COUNT(cm.id) >= 3
304,935,Which breed do the most dogs have? Give me the breed name.,dog_kennels,extra,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1,7,"SELECT breed_name, COUNT(*) as dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1
SELECT breed_name, COUNT(*) as dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1
SELECT breed_name, COUNT(*) as dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1
SELECT breed_name, COUNT(*) as dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1
SELECT breed_name, COUNT(*) as dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1
SELECT breed_name, COUNT(*) as dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1
SELECT breed_name, COUNT(*) as dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1","SELECT breed_name, COUNT(*) as dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1"
305,590,What is the number of cartoones written by Joseph Kuhr?,tvshow,easy,"SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";",7,"SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr""
SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr""
SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr""
SELECT COUNT(*) FROM cartoon WHERE written_by = 'Joseph Kuhr'
SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr""
SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr""
SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr""","SELECT COUNT(*) FROM cartoon WHERE written_by = ""Joseph Kuhr"""
306,874,How many high schoolers are there in grade 9 or 10?,network_1,medium,SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10,7,"SELECT COUNT(*) FROM highschooler WHERE grade IN (9, 10)
SELECT COUNT(*) FROM highschooler WHERE grade IN (9, 10)
SELECT COUNT(*) FROM highschooler WHERE grade IN (9, 10)
SELECT COUNT(*) FROM highschooler WHERE grade IN (9, 10)
SELECT COUNT(*) FROM highschooler WHERE grade IN (9, 10)
SELECT COUNT(*) FROM highschooler WHERE grade IN (9, 10)
SELECT COUNT(*) FROM highschooler WHERE grade IN (9, 10)","SELECT COUNT(*) FROM highschooler WHERE grade IN (9, 10)"
307,163,How many cars has over 6 cylinders?,car_1,easy,SELECT COUNT(*) FROM CARS_DATA WHERE Cylinders  >  6;,7,"SELECT COUNT(*) FROM cars_data WHERE cylinders > 6
SELECT COUNT(*) FROM cars_data WHERE cylinders > 6
SELECT COUNT(*) FROM cars_data WHERE cylinders > 6
SELECT COUNT(*) FROM cars_data WHERE cylinders > 6
SELECT COUNT(*) FROM cars_data WHERE cylinders > 6
SELECT COUNT(*) FROM cars_data WHERE cylinders > 6
SELECT COUNT(*) FROM cars_data WHERE cylinders > 6",SELECT COUNT(*) FROM cars_data WHERE cylinders > 6
308,721,Give the name of the country in Asia with the lowest life expectancy.,world_1,hard,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",7,"SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1",SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
309,992,How much does the most expensive charge type costs?,dog_kennels,easy,SELECT max(charge_amount) FROM Charges,7,"SELECT MAX(charge_amount) as MostExpensiveCharge FROM charges
SELECT MAX(charge_amount) as MostExpensiveCharge FROM charges
SELECT MAX(charge_amount) as MostExpensiveCharge FROM charges
SELECT MAX(charge_amount) as MostExpensiveCharge FROM charges
SELECT MAX(charge_amount) as MostExpensiveCharge FROM charges
SELECT MAX(charge_amount) as MostExpensiveCharge FROM charges
SELECT MAX(charge_amount) as MostExpensiveCharge FROM charges",SELECT MAX(charge_amount) as MostExpensiveCharge FROM charges
310,170,What is the maximum mpg of the cars that had 8 cylinders or that were produced before 1980 ?,car_1,medium,select max(mpg) from cars_data where cylinders  =  8 or year  <  1980,7,"SELECT MAX(mpg) FROM cars_data WHERE cylinders = 8 OR year < 1980
SELECT MAX(mpg) FROM cars_data WHERE cylinders = 8 OR year < 1980
SELECT MAX(mpg) FROM cars_data WHERE cylinders = 8 OR year < 1980
SELECT MAX(mpg) FROM cars_data WHERE cylinders = 8 OR year < 1980
SELECT MAX(mpg) FROM cars_data WHERE cylinders = 8 OR year < 1980
SELECT MAX(mpg) FROM cars_data WHERE cylinders = 8 OR year < 1980
SELECT MAX(mpg) FROM cars_data WHERE cylinders = 8 OR year < 1980",SELECT MAX(mpg) FROM cars_data WHERE cylinders = 8 OR year < 1980
311,395,List the most common hometown of teachers.,course_teach,hard,SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1,7,"SELECT t.hometown, COUNT(*) as count FROM teacher as t JOIN course_arrange as ca ON t.teacher_id = ca.teacher_id GROUP BY t.hometown ORDER BY count DESC LIMIT 1
SELECT t.hometown, COUNT(*) as count FROM teacher as t JOIN course_arrange as ca ON t.teacher_id = ca.teacher_id GROUP BY t.hometown ORDER BY count DESC LIMIT 1
SELECT t.hometown, COUNT(*) as count FROM teacher as t JOIN course_arrange as ca ON t.teacher_id = ca.teacher_id GROUP BY t.hometown ORDER BY count DESC LIMIT 1
SELECT t.hometown, COUNT(*) as count FROM teacher as t JOIN course_arrange as ca ON t.teacher_id = ca.teacher_id GROUP BY t.hometown ORDER BY count DESC LIMIT 1
SELECT t.hometown, COUNT(*) as count FROM teacher as t JOIN course_arrange as ca ON t.teacher_id = ca.teacher_id GROUP BY t.hometown ORDER BY count DESC LIMIT 1
SELECT teacher.hometown, COUNT(*) as count FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id GROUP BY teacher.hometown ORDER BY count DESC LIMIT 1
SELECT t.hometown, COUNT(*) as count FROM teacher as t JOIN course_arrange as ca ON t.teacher_id = ca.teacher_id GROUP BY t.hometown ORDER BY count DESC LIMIT 1","SELECT t.hometown, COUNT(*) as count FROM teacher as t JOIN course_arrange as ca ON t.teacher_id = ca.teacher_id GROUP BY t.hometown ORDER BY count DESC LIMIT 1"
312,965,List the arrival date and the departure date for all the dogs.,dog_kennels,medium,"SELECT date_arrived ,  date_departed FROM Dogs",7,"SELECT date_arrived, date_departed FROM dogs
SELECT date_arrived, date_departed FROM dogs
SELECT date_arrived, date_departed FROM dogs
SELECT date_arrived, date_departed FROM dogs
SELECT date_arrived, date_departed FROM dogs
SELECT date_arrived, date_departed FROM dogs
SELECT date_arrived, date_departed FROM dogs","SELECT date_arrived, date_departed FROM dogs"
313,980,How many owners temporarily do not have any dogs?,dog_kennels,extra,SELECT count(*) FROM Owners WHERE owner_id NOT IN ( SELECT owner_id FROM Dogs ),7,"SELECT COUNT(DISTINCT owner_id)  FROM owners  LEFT JOIN dogs ON owners.owner_id = dogs.owner_id  WHERE dogs.owner_id IS NULL AND owners.date_departed IS NOT NULL
SELECT COUNT(*) FROM owners  LEFT JOIN dogs ON owners.owner_id = dogs.owner_id  WHERE dogs.owner_id IS NULL AND owners.date_departed IS NOT NULL
SELECT COUNT(DISTINCT owners.owner_id)  FROM owners  LEFT JOIN dogs ON owners.owner_id = dogs.owner_id  WHERE dogs.dog_id IS NULL AND owners.owner_id NOT IN (SELECT owner_id FROM dogs WHERE date_departed IS NOT NULL)
SELECT COUNT(*) FROM owners LEFT JOIN dogs ON owners.owner_id = dogs.owner_id WHERE dogs.owner_id IS NULL AND owners.owner_id NOT IN (SELECT owner_id FROM dogs WHERE date_departed IS NOT NULL)
SELECT COUNT(DISTINCT owner_id)  FROM owners  LEFT JOIN dogs ON owners.owner_id = dogs.owner_id  WHERE dogs.owner_id IS NULL AND owners.date_departed IS NOT NULL
SELECT COUNT(DISTINCT owner_id)  FROM owners  LEFT JOIN dogs ON owners.owner_id = dogs.owner_id  WHERE dogs.owner_id IS NULL AND owners.date_departed IS NOT NULL
SELECT COUNT(DISTINCT owner_id)  FROM owners  LEFT JOIN dogs ON owners.owner_id = dogs.owner_id  WHERE dogs.owner_id IS NULL AND owners.date_departed IS NOT NULL",SELECT COUNT(DISTINCT owner_id)  FROM owners  LEFT JOIN dogs ON owners.owner_id = dogs.owner_id  WHERE dogs.owner_id IS NULL AND owners.date_departed IS NOT NULL
314,451,What are the country code and first name of the players who won in both tourney WTA Championships and Australian Open?,wta_1,extra,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'WTA Championships' INTERSECT SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'Australian Open'",7,"SELECT DISTINCT players.country_code, players.first_name FROM players JOIN matches AS WTA_matches ON players.player_id = WTA_matches.winner_id JOIN matches AS AO_matches ON players.player_id = AO_matches.winner_id WHERE WTA_matches.tourney_name = 'WTA Championships' AND AO_matches.tourney_name = 'Australian Open' AND WTA_matches.year = AO_matches.year
SELECT DISTINCT players.country_code, players.first_name FROM players JOIN matches AS WTA_matches ON players.player_id = WTA_matches.winner_id JOIN matches AS AO_matches ON players.player_id = AO_matches.winner_id WHERE WTA_matches.tourney_name = 'WTA Championships' AND AO_matches.tourney_name = 'Australian Open' AND WTA_matches.year = AO_matches.year
SELECT DISTINCT players.country_code, players.first_name FROM players JOIN matches AS WTA_matches ON players.player_id = WTA_matches.winner_id JOIN matches AS AO_matches ON players.player_id = AO_matches.winner_id WHERE WTA_matches.tourney_name = 'WTA Championships' AND AO_matches.tourney_name = 'Australian Open' AND WTA_matches.year = AO_matches.year
SELECT DISTINCT players.country_code, players.first_name  FROM players  JOIN matches  ON players.player_id = matches.winner_id  WHERE matches.tourney_name IN ('WTA Championships', 'Australian Open')  AND players.player_id IN  (SELECT winner_id  FROM matches  WHERE tourney_name = 'WTA Championships'  INTERSECT  SELECT winner_id  FROM matches  WHERE tourney_name = 'Australian Open') 
SELECT DISTINCT players.country_code, players.first_name FROM players JOIN matches AS WTA_matches ON players.player_id = WTA_matches.winner_id JOIN matches AS AUS_matches ON players.player_id = AUS_matches.winner_id WHERE WTA_matches.tourney_name = 'WTA Championships' AND AUS_matches.tourney_name = 'Australian Open' AND WTA_matches.year = AUS_matches.year
SELECT DISTINCT players.country_code, players.first_name FROM players JOIN matches AS WTA_matches ON players.player_id = WTA_matches.winner_id JOIN matches AS AUS_matches ON players.player_id = AUS_matches.winner_id WHERE WTA_matches.tourney_name = 'WTA Championships' AND AUS_matches.tourney_name = 'Australian Open' AND WTA_matches.year = AUS_matches.year
SELECT DISTINCT players.country_code, players.first_name FROM players JOIN matches AS WTA_matches ON players.player_id = WTA_matches.winner_id JOIN matches AS AO_matches ON players.player_id = AO_matches.winner_id WHERE WTA_matches.tourney_name = 'WTA Championships' AND AO_matches.tourney_name = 'Australian Open' AND WTA_matches.year = AO_matches.year","SELECT DISTINCT players.country_code, players.first_name FROM players JOIN matches AS WTA_matches ON players.player_id = WTA_matches.winner_id JOIN matches AS AO_matches ON players.player_id = AO_matches.winner_id WHERE WTA_matches.tourney_name = 'WTA Championships' AND AO_matches.tourney_name = 'Australian Open' AND WTA_matches.year = AO_matches.year"
315,852,List the record company shared by the most number of orchestras.,orchestra,hard,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,7,"SELECT orchestra.record_company FROM orchestra GROUP BY orchestra.record_company ORDER BY COUNT(orchestra.orchestra_id) DESC LIMIT 1
SELECT orchestra.record_company  FROM orchestra  GROUP BY orchestra.record_company  ORDER BY COUNT(orchestra.orchestra_id) DESC  LIMIT 1
SELECT orchestra.record_company  FROM orchestra  GROUP BY orchestra.record_company  ORDER BY COUNT(orchestra.orchestra_id) DESC  LIMIT 1
SELECT orchestra.record_company  FROM orchestra  GROUP BY orchestra.record_company  ORDER BY COUNT(orchestra.orchestra_id) DESC  LIMIT 1
SELECT orchestra.record_company  FROM orchestra  GROUP BY orchestra.record_company  ORDER BY COUNT(orchestra.orchestra_id) DESC  LIMIT 1
SELECT orchestra.record_company FROM orchestra GROUP BY orchestra.record_company ORDER BY COUNT(orchestra.orchestra_id) DESC LIMIT 1
SELECT orchestra.record_company  FROM orchestra  GROUP BY orchestra.record_company  ORDER BY COUNT(orchestra.orchestra_id) DESC  LIMIT 1",SELECT orchestra.record_company  FROM orchestra  GROUP BY orchestra.record_company  ORDER BY COUNT(orchestra.orchestra_id) DESC  LIMIT 1
316,167,"Among the cars with more than lowest horsepower, which ones do not have more than 3 cylinders? List the car makeid and make name.",car_1,extra,"SELECT T2.MakeId ,  T2.Make FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Horsepower  >  (SELECT min(Horsepower) FROM CARS_DATA) AND T1.Cylinders  <=  3;",7,"SELECT car_makers.id, car_makers.maker FROM car_makers INNER JOIN (     SELECT model_list.maker, car_names.makeid     FROM model_list     INNER JOIN car_names ON model_list.modelid = car_names.model     INNER JOIN cars_data ON model_list.modelid = cars_data.id     WHERE cars_data.horsepower > (SELECT MIN(horsepower) FROM cars_data)     AND cars_data.cylinders <= 3 ) AS subquery ON car_makers.id = subquery.maker 
SELECT car_makers.id, car_makers.maker FROM car_makers JOIN model_list ON car_makers.id = model_list.maker JOIN car_names ON model_list.modelid = car_names.model JOIN cars_data ON car_names.makeid = cars_data.id WHERE cars_data.horsepower > (SELECT MIN(horsepower) FROM cars_data) AND cars_data.cylinders <= 3
SELECT car_makers.id, car_makers.maker  FROM car_makers  JOIN model_list ON car_makers.id = model_list.maker  JOIN car_names ON model_list.modelid = car_names.model  JOIN cars_data ON car_names.makeid = cars_data.id  WHERE cars_data.horsepower > (SELECT MIN(horsepower) FROM cars_data)  AND cars_data.cylinders <= 3
SELECT car_makers.id, car_makers.maker FROM car_makers JOIN model_list ON car_makers.id = model_list.maker JOIN car_names ON model_list.modelid = car_names.model JOIN cars_data ON car_names.makeid = cars_data.id WHERE cars_data.horsepower > (SELECT MIN(horsepower) FROM cars_data) AND cars_data.cylinders <= 3
SELECT car_makers.id, car_makers.maker FROM car_makers INNER JOIN (     SELECT model_list.maker, car_names.makeid     FROM model_list     INNER JOIN car_names ON model_list.modelid = car_names.model     INNER JOIN cars_data ON model_list.modelid = cars_data.id     WHERE cars_data.horsepower > (SELECT MIN(horsepower) FROM cars_data)     AND cars_data.cylinders <= 3 ) AS subquery ON car_makers.id = subquery.maker 
SELECT car_makers.id, car_makers.maker FROM car_makers JOIN model_list ON car_makers.id = model_list.maker JOIN car_names ON model_list.modelid = car_names.model JOIN cars_data ON car_names.makeid = cars_data.id WHERE cars_data.horsepower > (SELECT MIN(horsepower) FROM cars_data) AND cars_data.cylinders <= 3
SELECT car_makers.id, car_makers.maker FROM car_makers JOIN model_list ON car_makers.id = model_list.maker JOIN car_names ON model_list.modelid = car_names.model JOIN cars_data ON car_names.makeid = cars_data.id WHERE cars_data.horsepower > (SELECT MIN(horsepower) FROM cars_data) AND cars_data.cylinders <= 3","SELECT car_makers.id, car_makers.maker FROM car_makers JOIN model_list ON car_makers.id = model_list.maker JOIN car_names ON model_list.modelid = car_names.model JOIN cars_data ON car_names.makeid = cars_data.id WHERE cars_data.horsepower > (SELECT MIN(horsepower) FROM cars_data) AND cars_data.cylinders <= 3"
317,282,What are the names of the employees who never received any evaluation?,employee_hire_evaluation,hard,SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation),7,"SELECT employee.name  FROM employee  LEFT JOIN evaluation ON employee.employee_id = evaluation.employee_id  WHERE evaluation.employee_id IS NULL
SELECT employee.name  FROM employee  LEFT JOIN evaluation ON employee.employee_id = evaluation.employee_id  WHERE evaluation.employee_id IS NULL
SELECT employee.name  FROM employee  LEFT JOIN evaluation ON employee.employee_id = evaluation.employee_id  WHERE evaluation.employee_id IS NULL
SELECT employee.name  FROM employee  LEFT JOIN evaluation ON employee.employee_id = evaluation.employee_id  WHERE evaluation.employee_id IS NULL
SELECT employee.name  FROM employee  LEFT JOIN evaluation ON employee.employee_id = evaluation.employee_id  WHERE evaluation.employee_id IS NULL
SELECT employee.name  FROM employee  LEFT JOIN evaluation ON employee.employee_id = evaluation.employee_id  WHERE evaluation.employee_id IS NULL
SELECT employee.name  FROM employee  LEFT JOIN evaluation ON employee.employee_id = evaluation.employee_id  WHERE evaluation.employee_id IS NULL",SELECT employee.name  FROM employee  LEFT JOIN evaluation ON employee.employee_id = evaluation.employee_id  WHERE evaluation.employee_id IS NULL
318,815,Give the language that is spoken in the most countries.,world_1,hard,SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1,7,"SELECT language, COUNT(*) as num_countries FROM countrylanguage GROUP BY language ORDER BY num_countries DESC LIMIT 1
SELECT language, COUNT(*) as count FROM countrylanguage GROUP BY language ORDER BY count DESC LIMIT 1
SELECT language, COUNT(*) as count FROM countrylanguage GROUP BY language ORDER BY count DESC LIMIT 1
SELECT language, COUNT(*) as count FROM countrylanguage GROUP BY language ORDER BY count DESC LIMIT 1
SELECT language, COUNT(*) as count FROM countrylanguage GROUP BY language ORDER BY count DESC LIMIT 1
SELECT language, COUNT(*) as count FROM countrylanguage GROUP BY language ORDER BY count DESC LIMIT 1
SELECT language, COUNT(*) as count FROM countrylanguage GROUP BY language ORDER BY count DESC LIMIT 1","SELECT language, COUNT(*) as count FROM countrylanguage GROUP BY language ORDER BY count DESC LIMIT 1"
319,241,Find all airlines that have at least 10 flights.,flight_2,medium,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10,7,"SELECT airlines.airline FROM airlines JOIN flights ON airlines.airline = flights.airline GROUP BY airlines.airline HAVING COUNT(flights.flightno) >= 10
SELECT airlines.airline FROM airlines JOIN flights ON airlines.airline = flights.airline GROUP BY airlines.airline HAVING COUNT(flights.flightno) >= 10
SELECT airlines.airline FROM airlines JOIN flights ON airlines.airline = flights.airline GROUP BY airlines.airline HAVING COUNT(flights.flightno) >= 10
SELECT airlines.airline FROM airlines JOIN flights ON airlines.airline = flights.airline GROUP BY airlines.airline HAVING COUNT(flights.flightno) >= 10
SELECT airlines.airline FROM airlines JOIN flights ON airlines.airline = flights.airline GROUP BY airlines.airline HAVING COUNT(flights.flightno) >= 10
SELECT airlines.airline FROM airlines JOIN flights ON airlines.airline = flights.airline GROUP BY airlines.airline HAVING COUNT(flights.flightno) >= 10
SELECT airlines.airline FROM airlines JOIN flights ON airlines.airline = flights.airline GROUP BY airlines.airline HAVING COUNT(flights.flightno) >= 10",SELECT airlines.airline FROM airlines JOIN flights ON airlines.airline = flights.airline GROUP BY airlines.airline HAVING COUNT(flights.flightno) >= 10
