,Qid,Question,Db_Id,Difficulty,Query Gold,Repeated,Query Generated,Most Frequent Query
142,730,List the superheroes from Marvel Comics who have the super power of 'Super Strength'.,superhero,challenging,SELECT superhero_name FROM superhero AS T1 WHERE EXISTS (SELECT 1 FROM hero_power AS T2 INNER JOIN superpower AS T3 ON T2.power_id = T3.id WHERE T3.power_name = 'Super Strength' AND T1.id = T2.hero_id)AND EXISTS (SELECT 1 FROM publisher AS T4 WHERE T4.publisher_name = 'Marvel Comics' AND T1.publisher_id = T4.id),7,"SELECT superhero.superhero_name, superhero.full_name FROM superhero INNER JOIN hero_power ON superhero.id = hero_power.hero_id INNER JOIN superpower ON hero_power.power_id = superpower.id WHERE superpower.power_name = 'Super Strength' AND superhero.publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'Marvel Comics')
SELECT superhero.superhero_name, superhero.full_name FROM superhero JOIN hero_power ON superhero.id = hero_power.hero_id JOIN superpower ON hero_power.power_id = superpower.id WHERE superpower.power_name = 'Super Strength' AND superhero.publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'Marvel Comics')
SELECT superhero.superhero_name, superhero.full_name FROM superhero JOIN hero_power ON hero_power.hero_id = superhero.id JOIN superpower ON superpower.id = hero_power.power_id WHERE superpower.power_name = 'Super Strength' AND superhero.publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'Marvel Comics')
SELECT superhero_name, full_name FROM superhero INNER JOIN hero_power ON superhero.id = hero_power.hero_id INNER JOIN superpower ON hero_power.power_id = superpower.id WHERE superpower.power_name = 'Super Strength' AND superhero.publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'Marvel Comics')
SELECT superhero.superhero_name, superhero.full_name FROM superhero JOIN hero_power ON superhero.id = hero_power.hero_id JOIN superpower ON hero_power.power_id = superpower.id WHERE superpower.power_name = 'Super Strength' AND superhero.publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'Marvel Comics')
SELECT superhero.superhero_name, superhero.full_name FROM superhero JOIN hero_power ON superhero.id = hero_power.hero_id JOIN superpower ON hero_power.power_id = superpower.id WHERE superpower.power_name = 'Super Strength' AND superhero.publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'Marvel Comics')
SELECT superhero.superhero_name, superhero.full_name FROM superhero JOIN hero_power ON superhero.id = hero_power.hero_id JOIN superpower ON hero_power.power_id = superpower.id WHERE superpower.power_name = 'Super Strength' AND superhero.publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'Marvel Comics')","SELECT superhero.superhero_name, superhero.full_name FROM superhero JOIN hero_power ON superhero.id = hero_power.hero_id JOIN superpower ON hero_power.power_id = superpower.id WHERE superpower.power_name = 'Super Strength' AND superhero.publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'Marvel Comics')"
143,1041,"For the teams with normal build-up play dribbling class in 2014, List the names of the teams with less than average chance creation passing, in descending order of chance creation passing.",european_football_2,challenging,"SELECT t3.team_long_name FROM Team AS t3 INNER JOIN Team_Attributes AS t4 ON t3.team_api_id = t4.team_api_id WHERE t4.buildUpPlayDribblingClass = 'Normal' AND t4.chanceCreationPassing < ( SELECT CAST(SUM(t2.chanceCreationPassing) AS REAL) / COUNT(t1.id) FROM Team AS t1 INNER JOIN Team_Attributes AS t2 ON t1.team_api_id = t2.team_api_id WHERE t2.buildUpPlayDribblingClass = 'Normal' AND SUBSTR(t2.`date`, 1, 4) = '2014') ORDER BY t4.chanceCreationPassing DESC",7,"SELECT team.team_long_name FROM team JOIN team_attributes ON team.team_api_id = team_attributes.team_api_id JOIN match ON team.team_api_id = match.home_team_api_id OR team.team_api_id = match.away_team_api_id WHERE team_attributes.buildupplaydribblingclass = 'normal' AND match.season = '2014' GROUP BY team.team_long_name HAVING AVG(team_attributes.chancecreationpassing) < (SELECT AVG(chancecreationpassing) FROM team_attributes) ORDER BY AVG(team_attributes.chancecreationpassing) DESC
SELECT team.team_long_name FROM team JOIN team_attributes ON team.team_api_id = team_attributes.team_api_id JOIN match ON team.team_api_id = match.home_team_api_id OR team.team_api_id = match.away_team_api_id WHERE team_attributes.buildupplaydribblingclass = 'normal' AND match.season = '2014' GROUP BY team.team_long_name HAVING AVG(team_attributes.chancecreationpassing) < (SELECT AVG(chancecreationpassing) FROM team_attributes) ORDER BY AVG(team_attributes.chancecreationpassing) DESC
SELECT team.team_long_name FROM team JOIN team_attributes ON team.team_api_id = team_attributes.team_api_id JOIN match ON team.team_api_id = match.home_team_api_id OR team.team_api_id = match.away_team_api_id WHERE team_attributes.buildupplaydribblingclass = 'normal' AND match.season = '2014' GROUP BY team.team_long_name HAVING AVG(team_attributes.chancecreationpassing) < (SELECT AVG(chancecreationpassing) FROM team_attributes) ORDER BY AVG(team_attributes.chancecreationpassing) DESC
SELECT team.team_long_name FROM team JOIN team_attributes ON team.team_api_id = team_attributes.team_api_id JOIN match ON team.team_api_id = match.home_team_api_id OR team.team_api_id = match.away_team_api_id WHERE team_attributes.buildupplaydribblingclass = 'normal' AND match.season = '2014' GROUP BY team.team_long_name HAVING AVG(team_attributes.chancecreationpassing) < (SELECT AVG(chancecreationpassing) FROM team_attributes) ORDER BY AVG(team_attributes.chancecreationpassing) DESC
SELECT team.team_long_name FROM team JOIN team_attributes ON team.team_api_id = team_attributes.team_api_id JOIN match ON team.team_api_id = match.home_team_api_id OR team.team_api_id = match.away_team_api_id WHERE team_attributes.buildupplaydribblingclass = 'normal' AND match.season = '2014' GROUP BY team.team_long_name HAVING AVG(team_attributes.chancecreationpassing) < (SELECT AVG(chancecreationpassing) FROM team_attributes) ORDER BY AVG(team_attributes.chancecreationpassing) DESC
SELECT team.team_long_name FROM team JOIN team_attributes ON team.team_api_id = team_attributes.team_api_id JOIN match ON team.team_api_id = match.home_team_api_id OR team.team_api_id = match.away_team_api_id WHERE team_attributes.buildupplaydribblingclass = 'normal' AND match.season = '2014' GROUP BY team.team_long_name HAVING AVG(team_attributes.chancecreationpassing) < (SELECT AVG(chancecreationpassing) FROM team_attributes) ORDER BY AVG(team_attributes.chancecreationpassing) DESC
SELECT team.team_long_name FROM team JOIN team_attributes ON team.team_api_id = team_attributes.team_api_id JOIN match ON team.team_api_id = match.home_team_api_id OR team.team_api_id = match.away_team_api_id WHERE team_attributes.buildupplaydribblingclass = 'normal' AND match.season = '2014' GROUP BY team.team_long_name HAVING AVG(team_attributes.chancecreationpassing) < (SELECT AVG(chancecreationpassing) FROM team_attributes) ORDER BY AVG(team_attributes.chancecreationpassing) DESC",SELECT team.team_long_name FROM team JOIN team_attributes ON team.team_api_id = team_attributes.team_api_id JOIN match ON team.team_api_id = match.home_team_api_id OR team.team_api_id = match.away_team_api_id WHERE team_attributes.buildupplaydribblingclass = 'normal' AND match.season = '2014' GROUP BY team.team_long_name HAVING AVG(team_attributes.chancecreationpassing) < (SELECT AVG(chancecreationpassing) FROM team_attributes) ORDER BY AVG(team_attributes.chancecreationpassing) DESC
144,1016,"In the race a driver set the lap record for the Austrian Grand Prix Circuit, how long did he spent at the pit stop at that same race?",formula_1,challenging,"WITH fastest_lap_times AS ( SELECT T1.raceId, T1.driverId, T1.FastestLapTime, (CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, ':') + 1, INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1) AS REAL)) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS REAL) / 1000) as time_in_seconds FROM results AS T1 WHERE T1.FastestLapTime IS NOT NULL), lap_record_race AS ( SELECT T1.raceId, T1.driverId FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN circuits AS T3 on T2.circuitId = T3.circuitId INNER JOIN ( SELECT MIN(fastest_lap_times.time_in_seconds) as min_time_in_seconds FROM fastest_lap_times INNER JOIN races AS T2 on fastest_lap_times.raceId = T2.raceId INNER JOIN circuits AS T3 on T2.circuitId = T3.circuitId WHERE T2.name = 'Austrian Grand Prix') AS T4 ON (CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, ':') + 1, INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1) AS REAL)) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS REAL) / 1000) = T4.min_time_in_seconds WHERE T2.name = 'Austrian Grand Prix') SELECT T4.duration FROM lap_record_race INNER JOIN pitStops AS T4 on lap_record_race.raceId = T4.raceId AND lap_record_race.driverId = T4.driverId",7,"SELECT pitstops.duration  FROM pitstops  JOIN races ON pitstops.raceid = races.raceid  WHERE races.name = ""Austrian Grand Prix"" AND pitstops.driverid = (SELECT driverid FROM results WHERE raceid = races.raceid ORDER BY position ASC LIMIT 1)
SELECT pitstops.time, pitstops.duration, pitstops.milliseconds  FROM pitstops  JOIN races ON pitstops.raceid = races.raceid  WHERE races.name = ""Austrian Grand Prix""
SELECT pitstops.duration FROM pitstops INNER JOIN races ON pitstops.raceid = races.raceid WHERE races.name = ""Austrian Grand Prix"" AND pitstops.driverid = (SELECT driverid FROM results WHERE raceid = races.raceid ORDER BY position ASC LIMIT 1)
SELECT pitstops.duration  FROM pitstops  JOIN races ON pitstops.raceid = races.raceid  WHERE races.name = ""Austrian Grand Prix"" AND pitstops.driverid = (SELECT driverid FROM results WHERE raceid = races.raceid ORDER BY position ASC LIMIT 1)
SELECT pitstops.time, pitstops.duration, pitstops.milliseconds  FROM pitstops  JOIN races ON pitstops.raceid = races.raceid  WHERE races.name = ""Austrian Grand Prix""
SELECT pitstops.duration  FROM pitstops  JOIN races ON pitstops.raceid = races.raceid  WHERE races.name = ""Austrian Grand Prix"" AND pitstops.driverid = (     SELECT driverid      FROM results      JOIN races ON results.raceid = races.raceid      WHERE races.name = ""Austrian Grand Prix"" AND results.fastestlap = 1)
SELECT pitstops.duration FROM pitstops INNER JOIN races ON pitstops.raceid = races.raceid WHERE races.name = ""Austrian Grand Prix""","SELECT pitstops.duration  FROM pitstops  JOIN races ON pitstops.raceid = races.raceid  WHERE races.name = ""Austrian Grand Prix"" AND pitstops.driverid = (SELECT driverid FROM results WHERE raceid = races.raceid ORDER BY position ASC LIMIT 1)"
145,1242,"For laboratory examinations take in 1984, list all patients below 50 years old with normal platelet level.",thrombosis_prediction,challenging,"SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.PLT BETWEEN 100 AND 400 AND STRFTIME('%Y', T2.Date) - STRFTIME('%Y', T1.Birthday) < 50 AND STRFTIME('%Y', T2.Date) = '1984'",7,"SELECT patient.id, patient.birthday, patient.sex, laboratory.plt FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE strftime('%Y', 'now') - strftime('%Y', patient.birthday) < 50 AND laboratory.plt BETWEEN 10000 AND 30000
SELECT patient.id, patient.birthday, patient.sex, laboratory.plt  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE strftime('%Y', 'now') - strftime('%Y', patient.birthday) < 50  AND laboratory.examination_date LIKE '1984%'  AND laboratory.plt BETWEEN 10000 AND 30000
SELECT patient.id, patient.birthday, patient.sex, laboratory.plt  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE strftime('%Y', 'now') - strftime('%Y', patient.birthday) < 50  AND laboratory.examination_date LIKE '1984%'  AND laboratory.plt >= 120 AND laboratory.plt <= 300
SELECT patient.id, patient.birthday, patient.sex, laboratory.plt  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE strftime('%Y', 'now') - strftime('%Y', patient.birthday) < 50  AND patient.first_date LIKE '1984%'  AND laboratory.plt BETWEEN 10000 AND 30000
SELECT patient.id, patient.birthday, patient.sex, laboratory.plt  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE strftime('%Y', 'now') - strftime('%Y', patient.birthday) < 50  AND laboratory.examination_date LIKE '1984%'  AND laboratory.plt BETWEEN 10000 AND 30000
SELECT patient.id, patient.birthday, patient.sex, laboratory.plt  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE strftime('%Y', 'now') - strftime('%Y', patient.birthday) < 50  AND patient.first_date LIKE '1984%'  AND laboratory.plt BETWEEN 10000 AND 30000
SELECT patient.id, patient.birthday, patient.sex, laboratory.plt FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE strftime('%Y', 'now') - strftime('%Y', patient.birthday) < 50 AND laboratory.plt >= 120 AND laboratory.plt <= 300","SELECT patient.id, patient.birthday, patient.sex, laboratory.plt  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE strftime('%Y', 'now') - strftime('%Y', patient.birthday) < 50  AND laboratory.examination_date LIKE '1984%'  AND laboratory.plt BETWEEN 10000 AND 30000"
146,701,"Among all the posts posted by the most influential user, identify the percentage with a score above 50.",codebase_community,challenging,SELECT CAST(SUM(CASE WHEN T2.Score > 50 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.Id) FROM users T1 INNER JOIN posts T2 ON T1.Id = T2.OwnerUserId INNER JOIN ( SELECT MAX(Reputation) AS max_reputation FROM users ) T3 ON T1.Reputation = T3.max_reputation,7,"SELECT (     SELECT COUNT(*)      FROM posts      WHERE owneruserid = (         SELECT id          FROM users          ORDER BY reputation DESC          LIMIT 1     ) AND score > 50 ) / (     SELECT COUNT(*)      FROM posts      WHERE owneruserid = (         SELECT id          FROM users          ORDER BY reputation DESC          LIMIT 1     ) ) * 100 AS percentage
SELECT (     SELECT COUNT(*)     FROM posts AS p     JOIN users AS u ON p.owneruserid = u.id     WHERE u.reputation = (SELECT MAX(reputation) FROM users)     AND p.score > 50 ) / (     SELECT COUNT(*)     FROM posts AS p     JOIN users AS u ON p.owneruserid = u.id     WHERE u.reputation = (SELECT MAX(reputation) FROM users) ) * 100 AS percentage
SELECT (     SELECT COUNT(*)     FROM posts AS p     JOIN users AS u ON p.owneruserid = u.id     WHERE u.reputation = (SELECT MAX(reputation) FROM users)     AND p.score > 50 ) / (     SELECT COUNT(*)     FROM posts AS p     JOIN users AS u ON p.owneruserid = u.id     WHERE u.reputation = (SELECT MAX(reputation) FROM users) ) * 100 AS percentage
SELECT (     SELECT COUNT(*)      FROM posts      WHERE owneruserid = (         SELECT id          FROM users          ORDER BY reputation DESC          LIMIT 1     ) AND score > 50 ) / (     SELECT COUNT(*)      FROM posts      WHERE owneruserid = (         SELECT id          FROM users          ORDER BY reputation DESC          LIMIT 1     ) ) * 100 AS percentage
SELECT (     SELECT COUNT(*)      FROM posts      WHERE owneruserid = (         SELECT id          FROM users          ORDER BY reputation DESC          LIMIT 1     ) AND score > 50 ) / (     SELECT COUNT(*)      FROM posts      WHERE owneruserid = (         SELECT id          FROM users          ORDER BY reputation DESC          LIMIT 1     ) ) * 100 AS percentage
SELECT (     SELECT COUNT(*)      FROM posts      WHERE owneruserid = (         SELECT id          FROM users          ORDER BY reputation DESC          LIMIT 1     ) AND score > 50 ) / (     SELECT COUNT(*)      FROM posts      WHERE owneruserid = (         SELECT id          FROM users          ORDER BY reputation DESC          LIMIT 1     ) ) * 100 AS percentage
SELECT (     SELECT COUNT(*)      FROM posts      WHERE owneruserid = (         SELECT id          FROM users          ORDER BY reputation DESC          LIMIT 1     ) AND score > 50 ) / (     SELECT COUNT(*)      FROM posts      WHERE owneruserid = (         SELECT id          FROM users          ORDER BY reputation DESC          LIMIT 1     ) ) * 100 AS percentage",SELECT (     SELECT COUNT(*)      FROM posts      WHERE owneruserid = (         SELECT id          FROM users          ORDER BY reputation DESC          LIMIT 1     ) AND score > 50 ) / (     SELECT COUNT(*)      FROM posts      WHERE owneruserid = (         SELECT id          FROM users          ORDER BY reputation DESC          LIMIT 1     ) ) * 100 AS percentage
147,1099,Which foot is preferred by Abdou Diallo?,european_football_2,simple,SELECT DISTINCT t2.preferred_foot FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id WHERE t1.player_name = 'Abdou Diallo',7,"SELECT preferred_foot FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
SELECT preferred_foot FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
SELECT preferred_foot FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
SELECT preferred_foot FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
SELECT preferred_foot FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
SELECT preferred_foot FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
SELECT preferred_foot FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')",SELECT preferred_foot FROM player_attributes WHERE player_api_id = (SELECT player_api_id FROM player WHERE player_name = 'Abdou Diallo')
148,932,In which years did Lewis Hamilton participate in a Formula_1 race?,formula_1,simple,SELECT DISTINCT T1.year FROM races AS T1 INNER JOIN results AS T2 ON T2.raceId = T1.raceId INNER JOIN drivers AS T3 ON T3.driverId = T2.driverId WHERE T3.forename = 'Lewis' AND T3.surname = 'Hamilton',7,"SELECT DISTINCT r.year FROM races r JOIN results res ON r.raceid = res.raceid JOIN drivers d ON res.driverid = d.driverid WHERE d.forename = 'Lewis' AND d.surname = 'Hamilton'
SELECT DISTINCT r.year FROM races r JOIN results res ON r.raceid = res.raceid JOIN drivers d ON res.driverid = d.driverid WHERE d.forename = 'Lewis' AND d.surname = 'Hamilton'
SELECT DISTINCT r.year FROM races r JOIN results res ON r.raceid = res.raceid JOIN drivers d ON d.driverid = res.driverid WHERE d.forename = 'Lewis' AND d.surname = 'Hamilton'
SELECT DISTINCT r.year FROM races AS r JOIN results AS rs ON r.raceid = rs.raceid JOIN drivers AS d ON rs.driverid = d.driverid WHERE d.forename = 'Lewis' AND d.surname = 'Hamilton'
SELECT DISTINCT r.year FROM races r JOIN results res ON r.raceid = res.raceid JOIN drivers d ON res.driverid = d.driverid WHERE d.forename = 'Lewis' AND d.surname = 'Hamilton'
SELECT DISTINCT r.year FROM races r JOIN results res ON r.raceid = res.raceid JOIN drivers d ON res.driverid = d.driverid WHERE d.forename = 'Lewis' AND d.surname = 'Hamilton'
SELECT DISTINCT r.year FROM races r JOIN results res ON r.raceid = res.raceid JOIN drivers d ON res.driverid = d.driverid WHERE d.forename = 'Lewis' AND d.surname = 'Hamilton'",SELECT DISTINCT r.year FROM races r JOIN results res ON r.raceid = res.raceid JOIN drivers d ON res.driverid = d.driverid WHERE d.forename = 'Lewis' AND d.surname = 'Hamilton'
149,231,Which bond type accounted for the majority of the bonds found in molecule TR010 and state whether or not this molecule is carcinogenic?,toxicology,challenging,"SELECT T.bond_type FROM ( SELECT T1.bond_type, COUNT(T1.molecule_id) FROM bond AS T1  WHERE T1.molecule_id = 'TR010' GROUP BY T1.bond_type ORDER BY COUNT(T1.molecule_id) DESC LIMIT 1 ) AS T",7,"SELECT bond.bond_type, molecule.carcinogenic  FROM bond  INNER JOIN molecule ON bond.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR010'  GROUP BY bond.bond_type  ORDER BY COUNT(*) DESC  LIMIT 1
SELECT bond.bond_type, molecule.carcinogenic  FROM bond  JOIN molecule ON bond.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR010'  GROUP BY bond.bond_type  ORDER BY COUNT(*) DESC  LIMIT 1
SELECT bond.bond_type, molecule.carcinogenic FROM bond INNER JOIN connected ON bond.bond_id = connected.bond_id INNER JOIN atom ON connected.atom_id = atom.atom_id INNER JOIN molecule ON bond.molecule_id = molecule.molecule_id WHERE molecule.label = 'TR010' GROUP BY bond.bond_type ORDER BY COUNT(*) DESC LIMIT 1
SELECT bond.bond_type, molecule.carcinogenic  FROM bond  INNER JOIN molecule ON bond.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR010'  GROUP BY bond.bond_type  ORDER BY COUNT(*) DESC  LIMIT 1
SELECT bond.bond_type, molecule.carcinogenic  FROM bond  INNER JOIN molecule ON bond.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR010'  GROUP BY bond.bond_type  ORDER BY COUNT(*) DESC  LIMIT 1
SELECT bond.bond_type, molecule.carcinogenic  FROM bond  JOIN molecule ON bond.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR010'
SELECT bond.bond_type, molecule.carcinogenic  FROM bond  INNER JOIN molecule ON bond.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR010'  GROUP BY bond.bond_type  ORDER BY COUNT(*) DESC  LIMIT 1","SELECT bond.bond_type, molecule.carcinogenic  FROM bond  INNER JOIN molecule ON bond.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR010'  GROUP BY bond.bond_type  ORDER BY COUNT(*) DESC  LIMIT 1"
150,819,"In superheroes with missing weight data, calculate the difference between the number of superheroes with blue eyes and no eye color.",superhero,challenging,SELECT SUM(CASE WHEN T2.id = 7 THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.id = 1 THEN 1 ELSE 0 END) FROM superhero AS T1 INNER JOIN colour AS T2 ON T1.eye_colour_id = T2.id WHERE T1.weight_kg = 0 OR T1.weight_kg is NULL,7,"SELECT COUNT(CASE WHEN colour.colour_name = 'blue' THEN 1 END) - COUNT(CASE WHEN colour.colour_name IS NULL THEN 1 END) AS difference FROM superhero LEFT JOIN colour ON superhero.eye_colour_id = colour.id WHERE superhero.weight_kg IS NULL
SELECT COUNT(CASE WHEN colour.colour_name = 'blue' THEN 1 END) - COUNT(CASE WHEN colour.colour_name IS NULL THEN 1 END) AS difference FROM superhero LEFT JOIN colour ON superhero.eye_colour_id = colour.id WHERE superhero.weight_kg IS NULL
SELECT COUNT(CASE WHEN eye_colour_id = (SELECT id FROM colour WHERE colour_name = 'Blue') THEN 1 END) -        COUNT(CASE WHEN eye_colour_id IS NULL OR eye_colour_id = (SELECT id FROM colour WHERE colour_name = 'No eye colour') THEN 1 END) AS difference FROM superhero WHERE weight_kg IS NULL
SELECT COUNT(CASE WHEN superhero.eye_colour_id = 1 THEN 1 END) - COUNT(CASE WHEN superhero.eye_colour_id = 0 THEN 1 END) AS difference FROM superhero WHERE superhero.weight_kg IS NULL
SELECT COUNT(CASE WHEN eye_colour_id = (SELECT id FROM colour WHERE colour_name = 'Blue') THEN 1 END) -        COUNT(CASE WHEN eye_colour_id IS NULL THEN 1 END) AS difference FROM superhero WHERE weight_kg IS NULL
SELECT COUNT(CASE WHEN colour.colour_name = 'blue' THEN 1 END) - COUNT(CASE WHEN colour.colour_name IS NULL THEN 1 END) AS difference FROM superhero LEFT JOIN colour ON superhero.eye_colour_id = colour.id WHERE superhero.weight_kg IS NULL
SELECT COUNT(CASE WHEN eye_colour_id = (SELECT id FROM colour WHERE colour_name = 'Blue') THEN 1 END) -        COUNT(CASE WHEN eye_colour_id IS NULL OR eye_colour_id = (SELECT id FROM colour WHERE colour_name = 'No eye colour') THEN 1 END) AS difference FROM superhero WHERE weight_kg IS NULL",SELECT COUNT(CASE WHEN colour.colour_name = 'blue' THEN 1 END) - COUNT(CASE WHEN colour.colour_name IS NULL THEN 1 END) AS difference FROM superhero LEFT JOIN colour ON superhero.eye_colour_id = colour.id WHERE superhero.weight_kg IS NULL
151,1168,"The oldest SJS patient's medical laboratory work was completed on what date, and what age was the patient when they initially arrived at the hospital?",thrombosis_prediction,challenging,"SELECT T1.Date, STRFTIME('%Y', T2.`First Date`) - STRFTIME('%Y', T2.Birthday),T2.Birthday FROM Laboratory AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T2.Diagnosis = 'SJS' AND T2.Birthday IS NOT NULL ORDER BY T2.Birthday ASC LIMIT 1",7,"SELECT patient.birthday, patient.first_date - patient.birthday as age FROM patient JOIN examination ON patient.id = examination.id JOIN laboratory ON patient.id = laboratory.id WHERE patient.admission = (SELECT MIN(patient.admission) FROM patient) AND patient.id IN (SELECT patient.id FROM patient WHERE patient.diagnosis = 'SJS') AND examination.date = (SELECT MIN(examination.date) FROM examination WHERE examination.id = patient.id) AND laboratory.date = (SELECT MIN(laboratory.date) FROM laboratory WHERE laboratory.id = patient.id)
SELECT patient.birthday, patient.first_date - patient.birthday as age FROM patient JOIN examination ON patient.id = examination.id JOIN laboratory ON patient.id = laboratory.id WHERE patient.first_date = (SELECT MIN(first_date) FROM patient) AND patient.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) AND examination.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) AND laboratory.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) 
SELECT patient.birthday, patient.first_date - patient.birthday as age FROM patient JOIN examination ON patient.id = examination.id JOIN laboratory ON patient.id = laboratory.id WHERE patient.first_date = (SELECT MIN(first_date) FROM patient) AND patient.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) AND examination.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) AND laboratory.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) 
SELECT patient.birthday, patient.first_date - patient.birthday as age FROM patient JOIN examination ON patient.id = examination.id JOIN laboratory ON patient.id = laboratory.id WHERE patient.first_date = (SELECT MIN(first_date) FROM patient) AND patient.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) AND examination.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) AND laboratory.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) 
SELECT patient.birthday, patient.first_date - patient.birthday as age FROM patient JOIN examination ON patient.id = examination.id JOIN laboratory ON patient.id = laboratory.id WHERE patient.first_date = (SELECT MIN(first_date) FROM patient) AND patient.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) AND examination.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) AND laboratory.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) 
SELECT patient.birthday, patient.first_date - patient.birthday as age FROM patient JOIN examination ON patient.id = examination.id JOIN laboratory ON patient.id = laboratory.id WHERE patient.first_date = (SELECT MIN(first_date) FROM patient) AND examination.id = (SELECT MIN(examination.id) FROM examination WHERE patient.id = examination.id) AND laboratory.id = (SELECT MIN(laboratory.id) FROM laboratory WHERE patient.id = laboratory.id)
SELECT patient.birthday, patient.first_date - patient.birthday as age FROM patient JOIN examination ON patient.id = examination.id JOIN laboratory ON patient.id = laboratory.id WHERE patient.first_date = (SELECT MIN(first_date) FROM patient) AND patient.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) AND examination.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) AND laboratory.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) ","SELECT patient.birthday, patient.first_date - patient.birthday as age FROM patient JOIN examination ON patient.id = examination.id JOIN laboratory ON patient.id = laboratory.id WHERE patient.first_date = (SELECT MIN(first_date) FROM patient) AND patient.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) AND examination.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) AND laboratory.id = (SELECT id FROM patient WHERE first_date = (SELECT MIN(first_date) FROM patient)) "
