Question,hardness,Gold,Prediction_0.1,Prediction_0.5,Prediction_1.0,EX_0.1,EX_0.5,EX_1.0
What is the annual average number of sets that were released between 1/1/2012 to 12/31/2015? Indicate the common langugage of the card.,challenging,"SELECT (CAST(SUM(T1.id) AS REAL) / COUNT(T1.id)) / 4, T2.language FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.id = T2.id WHERE T1.releaseDate BETWEEN '2012-01-01' AND '2015-12-31' GROUP BY T1.releaseDate ORDER BY COUNT(T2.language) DESC LIMIT 1","SELECT AVG(COUNT(sets.id)) AS annual_average, MAX(COUNT(foreign_data.language)) AS common_language FROM sets JOIN foreign_data ON sets.id = foreign_data.multiverseid WHERE sets.releasedate BETWEEN '2012-01-01' AND '2015-12-31' GROUP BY strftime('%Y', sets.releasedate)","SELECT AVG(COUNT(sets.id)) AS Annual_Average_Sets,         MAX(COUNT(foreign_data.language)) AS Common_Language FROM sets JOIN foreign_data ON sets.id = foreign_data.multiverseid WHERE sets.releasedate BETWEEN '2012-01-01' AND '2015-12-31' GROUP BY strftime('%Y', sets.releasedate)","SELECT AVG(yearly_sets), language FROM (     SELECT COUNT(id) AS yearly_sets, strftime('%Y', releasedate) AS year, language     FROM sets     JOIN set_translations ON sets.id = set_translations.setcode     WHERE strftime('%Y', releasedate) BETWEEN '2012' AND '2015'     GROUP BY year, language ) subquery ORDER BY yearly_sets DESC LIMIT 1",0,0,0
"Among all the lap records set on various circuits, what is the time for the fastest one?",challenging,"SELECT time FROM lapTimes ORDER BY (CASE WHEN INSTR(time, ':') <> INSTR(SUBSTR(time, INSTR(time, ':') + 1), ':') + INSTR(time, ':') THEN CAST(SUBSTR(time, 1, INSTR(time, ':') - 1) AS REAL) * 3600 ELSE 0 END) + (CAST(SUBSTR(time, INSTR(time, ':') - 2 * (INSTR(time, ':') = INSTR(SUBSTR(time, INSTR(time, ':') + 1), ':') + INSTR(time, ':')), INSTR(time, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(time, INSTR(time, ':') + 1, INSTR(time, '.') - INSTR(time, ':') - 1) AS REAL)) + (CAST(SUBSTR(time, INSTR(time, '.') + 1) AS REAL) / 1000) ASC LIMIT 1",NULL,SELECT MIN(time)  FROM laptimes,SELECT MIN(time)  FROM laptimes,0,0,0
"For in-patient age 50 and above, what is their average anti-cardiolipin antibody (IgG) concentration?",challenging,"SELECT AVG(T2.`aCL IgG`) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) >= 50 AND T1.Admission = '+'","SELECT AVG(laboratory.`acl igg`) as average_acl_igg  FROM patient  INNER JOIN examination ON patient.id = examination.id  INNER JOIN laboratory ON patient.id = laboratory.id  WHERE patient.`admission` = '+' AND (SUBTRACT(year(current_timestamp), year(patient.`birthday`)) >= 50)","SELECT AVG(examination.`acl igg`) as average_acl_igg  FROM examination  JOIN patient ON examination.id = patient.id  WHERE patient.admission = '+' AND (SUBTRACT(year(current_timestamp), year(patient.birthday))) >= 50","SELECT AVG(""acl igg"") FROM patient INNER JOIN examination ON patient.id = examination.id WHERE ""admission"" = '+' AND (strftime('%Y', 'now') - strftime('%Y', ""birthday"")) >= 50",0,0,1
Name the elements that comprise the atoms of bond TR001_2_4.,challenging,SELECT DISTINCT T1.element FROM atom AS T1 INNER JOIN connected AS T2 ON T1.atom_id = T2.atom_id WHERE T2.bond_id = 'TR001_2_4',SELECT a.element FROM atom a INNER JOIN connected c ON a.atom_id = c.atom_id INNER JOIN bond b ON c.bond_id = b.bond_id WHERE b.molecule_id = 'TR001_2_4',SELECT element  FROM atom  WHERE atom_id IN (SELECT atom_id                    FROM connected                    WHERE bond_id = (SELECT bond_id                                     FROM bond                                     WHERE molecule_id = 'TR001'                                     AND bond_type = '2-4')),SELECT element  FROM atom  INNER JOIN connected ON atom.atom_id = connected.atom_id  INNER JOIN bond ON connected.bond_id = bond.bond_id  WHERE bond.bond_id = 'TR001_2_4',0,0,1
What is full name of the racer who ranked 1st in the 3rd qualifying race held in the Marina Bay Street Circuit in 2008?,challenging,"SELECT T2.forename, T2.surname FROM qualifying AS T1 INNER JOIN drivers AS T2 on T1.driverId = T2.driverId INNER JOIN races AS T3 ON T1.raceid = T3.raceid WHERE q3 IS NOT NULL AND T3.year = 2008 AND T3.circuitId IN ( SELECT circuitId FROM circuits WHERE name = 'Marina Bay Street Circuit' ) ORDER BY CAST(SUBSTR(q3, 1, INSTR(q3, ':') - 1) AS INTEGER) * 60 + CAST(SUBSTR(q3, INSTR(q3, ':') + 1, INSTR(q3, '.') - INSTR(q3, ':') - 1) AS REAL) + CAST(SUBSTR(q3, INSTR(q3, '.') + 1) AS REAL) / 1000 ASC LIMIT 1","SELECT forename, surname  FROM drivers  INNER JOIN qualifying ON drivers.driverid = qualifying.driverid  INNER JOIN races ON qualifying.raceid = races.raceid  INNER JOIN circuits ON races.circuitid = circuits.circuitid  WHERE races.year = 2008 AND circuits.name = 'Marina Bay Street Circuit' AND qualifying.q3 = (SELECT MIN(q3) FROM qualifying WHERE raceid IN (SELECT raceid FROM races WHERE year = 2008 AND circuitid IN (SELECT circuitid FROM circuits WHERE name = 'Marina Bay Street Circuit')))","SELECT forename, surname FROM drivers INNER JOIN qualifying ON drivers.driverid = qualifying.driverid INNER JOIN races ON qualifying.raceid = races.raceid INNER JOIN circuits ON races.circuitid = circuits.circuitid WHERE MIN(qualifying.q3) AND races.year = 2008 AND circuits.name = ""Marina Bay Street Circuit""","SELECT forename, surname FROM drivers INNER JOIN qualifying ON drivers.driverid = qualifying.driverid INNER JOIN races ON qualifying.raceid = races.raceid INNER JOIN circuits ON races.circuitid = circuits.circuitid WHERE MIN(qualifying.q3) AND races.year = 2008 AND circuits.name = ""Marina Bay Street Circuit""",1,0,0
What was the growth rate of the total amount of loans across all accounts for a male client between 1996 and 1997?,challenging,"SELECT CAST((SUM(CASE WHEN STRFTIME('%Y', T1.date) = '1997' THEN T1.amount ELSE 0 END) - SUM(CASE WHEN STRFTIME('%Y', T1.date) = '1996' THEN T1.amount ELSE 0 END)) AS REAL) * 100 / SUM(CASE WHEN STRFTIME('%Y', T1.date) = '1996' THEN T1.amount ELSE 0 END) FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN disp AS T3 ON T3.account_id = T2.account_id INNER JOIN client AS T4 ON T4.client_id = T3.client_id WHERE T4.gender = 'M' AND T3.type = 'OWNER'","SELECT      (         (             SELECT                  SUM(loan.amount)              FROM                  loan              INNER JOIN                  account ON loan.account_id = account.account_id              INNER JOIN                  disp ON account.account_id = disp.account_id              INNER JOIN                  client ON disp.client_id = client.client_id              WHERE                  client.gender = 'M'                  AND strftime('%Y', loan.date) = '1997'         )          -          (             SELECT                  SUM(loan.amount)              FROM                  loan              INNER JOIN                  account ON loan.account_id = account.account_id              INNER JOIN                  disp ON account.account_id = disp.account_id              INNER JOIN                  client ON disp.client_id = client.client_id              WHERE                  client.gender = 'M'                  AND strftime('%Y', loan.date) = '1996'         )     )      /      (         SELECT              SUM(lo","SELECT      (         (             SELECT                  SUM(amount)              FROM                  loan              WHERE                  strftime('%Y', date) = '1997'                  AND account_id IN (                     SELECT                          account_id                      FROM                          disp                      WHERE                          client_id IN (                             SELECT                                  client_id                              FROM                                  client                              WHERE                                  gender = 'M'                         )                 )         ) -          (             SELECT                  SUM(amount)              FROM                  loan              WHERE                  strftime('%Y', date) = '1996'                  AND account_id IN (                     SELECT                          account_id                      FROM                          disp                      WHERE                          client_id IN (                             SELECT                                  client_id                              FROM                                  client                              WHERE                                  gender = 'M'                         )                 )         )     ) /      (         SELECT              SUM(amount)  ","SELECT      (     SELECT          SUM(loan.amount) AS total_amount_1997      FROM          loan      INNER JOIN          account ON loan.account_id = account.account_id      INNER JOIN          disp ON account.account_id = disp.account_id      INNER JOIN          client ON disp.client_id = client.client_id      WHERE          client.gender = 'M'          AND strftime('%Y', loan.date) = '1997'     )      -      (     SELECT          SUM(loan.amount) AS total_amount_1996      FROM          loan      INNER JOIN          account ON loan.account_id = account.account_id      INNER JOIN          disp ON account.account_id = disp.account_id      INNER JOIN          client ON disp.client_id = client.client_id      WHERE          client.gender = 'M'          AND strftime('%Y', loan.date) = '1996'     )      /      ",0,0,0
What is the percentage of carcinogenic molecules in triple type bonds?,challenging,SELECT CAST(COUNT(DISTINCT CASE WHEN T2.label = '+' THEN T2.molecule_id ELSE NULL END) AS REAL) * 100 / COUNT(DISTINCT T2.molecule_id) FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id INNER JOIN bond AS T3 ON T2.molecule_id = T3.molecule_id WHERE T3.bond_type = '#',"SELECT DIVIDE(SUM(CASE WHEN bond_type = '#' THEN 1 ELSE 0 END) * 100, COUNT(molecule_id)) as percent  FROM molecule  INNER JOIN bond ON molecule.molecule_id = bond.molecule_id  WHERE label = '+'","SELECT DIVIDE(SUM(CASE WHEN bond_type = '#' THEN 1 ELSE 0 END) * 100, COUNT(molecule_id)) as percent  FROM molecule  INNER JOIN bond ON molecule.molecule_id = bond.molecule_id  WHERE label = '+'","SELECT DIVIDE(SUM(CASE WHEN bond_type = '#' THEN 1 ELSE 0 END) * 100, COUNT(DISTINCT molecule_id)) as percent FROM atom INNER JOIN connected ON atom.atom_id = connected.atom_id INNER JOIN bond ON connected.bond_id = bond.bond_id INNER JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE molecule.label = '+'",0,0,0
List the names of all the cards in the set Hour of Devastation and find the formats in which these cards are legal.,challenging,"SELECT DISTINCT T2.name , CASE WHEN T1.status = 'Legal' THEN T1.format ELSE NULL END FROM legalities AS T1 INNER JOIN cards AS T2 ON T2.uuid = T1.uuid WHERE T2.setCode IN ( SELECT code FROM sets WHERE name = 'Hour of Devastation' )","SELECT cards.name, legalities.format  FROM cards  JOIN legalities ON cards.uuid = legalities.uuid  JOIN sets ON cards.setcode = sets.code  WHERE sets.name = 'Hour of Devastation' AND legalities.status = 'Legal'","SELECT cards.name, legalities.format  FROM cards  INNER JOIN legalities ON cards.uuid = legalities.uuid  INNER JOIN sets ON cards.setcode = sets.code  WHERE sets.name = 'Hour of Devastation' AND legalities.status = 'Legal'","SELECT cards.name, legalities.format  FROM cards  JOIN legalities ON cards.uuid = legalities.uuid JOIN sets ON cards.setcode = sets.code WHERE sets.name = 'Hour of Devastation' AND legalities.status = 'Legal'",1,1,1
"For the customer who paid 634.8 in 2012/8/25, what was the consumption decrease rate from Year 2012 to 2013?",challenging,"SELECT CAST(SUM(IIF(SUBSTR(Date, 1, 4) = '2012', Consumption, 0)) - SUM(IIF(SUBSTR(Date, 1, 4) = '2013', Consumption, 0)) AS FLOAT) / SUM(IIF(SUBSTR(Date, 1, 4) = '2012', Consumption, 0)) FROM yearmonth WHERE CustomerID = ( SELECT T1.CustomerID FROM transactions_1k AS T1 INNER JOIN gasstations AS T2 ON T1.GasStationID = T2.GasStationID WHERE T1.Date = '2012-08-25' AND T1.Price = 634.8 )","SELECT      (SELECT SUM(amount)       FROM transactions_1k       WHERE customerid = (SELECT customerid FROM transactions_1k WHERE date = '2012-08-25' AND amount = 634.8)       AND strftime('%Y', date) = '2012')      -      (SELECT SUM(amount)       FROM transactions_1k       WHERE customerid = (SELECT customerid FROM transactions_1k WHERE date = '2012-08-25' AND amount = 634.8)       AND strftime('%Y', date) = '2013')      /      (SELECT SUM(amount)       FROM transactions_1k       WHERE customerid = (SELECT customerid FROM transactions_1k WHERE date = '2012-08-25' AND amount = 634.8)       AND strftime('%Y', date) = '2012') AS consumption_decrease_rate",SELECT      (SELECT SUM(amount) * price as consumption_2012      FROM transactions_1k      WHERE date = '2012-08-25'      AND customerid IN (SELECT customerid FROM transactions_1k WHERE price = 634.8 AND date = '2012-08-25')     ) -     (SELECT SUM(amount) * price as consumption_2013      FROM transactions_1k      WHERE date = '2013-08-25'      AND customerid IN (SELECT customerid FROM transactions_1k WHERE price = 634.8 AND date = '2012-08-25')     ) /     (SELECT SUM(amount) * price as consumption_2012      FROM transactions_1k      WHERE date = '2012-08-25'      AND customerid IN (SELECT customerid FROM transactions_1k WHERE price = 634.8 AND date = '2012-08-25')     ) as decrease_rate,"SELECT      (SELECT SUM(amount) FROM transactions_1k WHERE customerid = t.customerid AND strftime('%Y', date) = '2012') -      (SELECT SUM(amount) FROM transactions_1k WHERE customerid = t.customerid AND strftime('%Y', date) = '2013')  /      (SELECT SUM(amount) FROM transactions_1k WHERE customerid = t.customerid AND strftime('%Y', date) = '2012') AS decrease_rate FROM      transactions_1k t WHERE      date = '2012-08-25' AND      t.amount = (SELECT amount FROM transactions_1k WHERE date = '2012-08-25' AND amount = 634.8)",0,0,0
Which molecules have triple bonds and list all the elements they contain.,challenging,"SELECT DISTINCT T1.molecule_id, T2.element FROM bond AS T1 INNER JOIN atom AS T2 ON T1.molecule_id = T2.molecule_id WHERE T1.bond_type = '#'","SELECT m.molecule_id, a.element  FROM molecule m  JOIN bond b ON m.molecule_id = b.molecule_id  JOIN connected c ON b.bond_id = c.bond_id  JOIN atom a ON (c.atom_id = a.atom_id OR c.atom_id2 = a.atom_id)  WHERE b.bond_type = '#'","SELECT m.molecule_id, a.element FROM molecule m JOIN bond b ON m.molecule_id = b.molecule_id JOIN connected c ON b.bond_id = c.bond_id JOIN atom a ON (c.atom_id = a.atom_id OR c.atom_id2 = a.atom_id) WHERE b.bond_type = '#'","SELECT m.molecule_id, a.element FROM molecule m INNER JOIN bond b ON m.molecule_id = b.molecule_id INNER JOIN connected c ON b.bond_id = c.bond_id INNER JOIN atom a ON (c.atom_id = a.atom_id OR c.atom_id2 = a.atom_id) WHERE b.bond_type = '#'",0,0,0
"List the eyes, hair and skin colour of all female superheroes published by Dark Horse Comics.",challenging,"SELECT T1.eye_colour_id, T1.hair_colour_id, T1.skin_colour_id FROM superhero AS T1 INNER JOIN publisher AS T2 ON T2.id = T1.publisher_id INNER JOIN gender AS T3 ON T3.id = T1.gender_id WHERE T2.publisher_name = 'Dark Horse Comics' AND T3.gender = 'Female'","SELECT s.eye_colour_id, s.hair_colour_id, s.skin_colour_id  FROM superhero AS s  JOIN gender AS g ON s.gender_id = g.id  JOIN publisher AS p ON s.publisher_id = p.id  WHERE g.gender = 'Female' AND p.publisher_name = 'Dark Horse Comics'","SELECT s.eye_colour_id, s.hair_colour_id, s.skin_colour_id  FROM superhero AS s  JOIN gender AS g ON s.gender_id = g.id  JOIN publisher AS p ON s.publisher_id = p.id  WHERE g.gender = 'Female' AND p.publisher_name = 'Dark Horse Comics'","SELECT s.eye_colour_id, s.hair_colour_id, s.skin_colour_id FROM superhero AS s INNER JOIN gender AS g ON s.gender_id = g.id INNER JOIN publisher AS p ON s.publisher_id = p.id WHERE g.gender = 'Female' AND p.publisher_name = 'Dark Horse Comics'",1,1,1
What is the percentage of cards whose language is French among the Story Spotlight cards?,challenging,SELECT CAST(SUM(CASE WHEN T2.language = 'French' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.isStorySpotlight = 1,SELECT (     SELECT COUNT(*)      FROM cards      WHERE language = 'French' AND isStorySpotlight = 1 ) / (     SELECT COUNT(*)      FROM cards      WHERE isStorySpotlight = 1 ) * 100 AS Percentage,SELECT (SELECT COUNT(*) FROM cards WHERE language = 'French' AND isStorySpotlight = 1) / (SELECT COUNT(*) FROM cards WHERE isStorySpotlight = 1) * 100,SELECT (SELECT COUNT(*) FROM cards WHERE language = 'French' AND isStorySpotlight = 1) / (SELECT COUNT(*) FROM cards WHERE isStorySpotlight = 1) * 100,0,0,0
"For all the female patient age 50 and above, who has abnormal red blood cell count. State if they were admitted to hospital.",challenging,"SELECT DISTINCT T1.ID, T1.Admission FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.SEX = 'F' AND (T2.RBC <= 3.5 OR T2.RBC >= 6.0) AND STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) >= 50","SELECT patient.id, patient.sex, SUBTRACT(year(current_timestamp), year(patient.birthday)) AS age, laboratory.rbc, patient.admission FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE patient.sex = 'F' AND SUBTRACT(year(current_timestamp), year(patient.birthday)) >= 50 AND (laboratory.rbc <= 3.5 OR laboratory.rbc >= 6.0)","SELECT      patient.id,      patient.sex,      SUBTRACT(year(current_timestamp), year(patient.birthday)) AS age,      laboratory.rbc,      patient.admission  FROM      patient  JOIN      laboratory ON patient.id = laboratory.id  WHERE      patient.sex = 'F'      AND SUBTRACT(year(current_timestamp), year(patient.birthday)) >= 50      AND (laboratory.rbc <= 3.5 OR laboratory.rbc >= 6.0)","SELECT Patient.id, Patient.sex, Patient.birthday, Patient.first_date, Laboratory.rbc, Patient.admission FROM Patient JOIN Laboratory ON Patient.id = Laboratory.id WHERE Patient.sex = 'F'  AND (year(current_timestamp) - year(Patient.birthday)) >= 50  AND (Laboratory.rbc <= 3.5 OR Laboratory.rbc >= 6.0)",0,0,0
"Which superhero has the same eyes, hair and skin colour? Indicate the publisher of the superhero.",challenging,"SELECT T1.superhero_name, T2.publisher_name FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id WHERE T1.eye_colour_id = T1.hair_colour_id AND T1.eye_colour_id = T1.skin_colour_id","SELECT s.superhero_name, p.publisher_name  FROM superhero s  JOIN colour c1 ON s.eye_colour_id = c1.id  JOIN colour c2 ON s.hair_colour_id = c2.id  JOIN colour c3 ON s.skin_colour_id = c3.id  JOIN publisher p ON s.publisher_id = p.id  WHERE c1.colour = c2.colour AND c2.colour = c3.colour","SELECT s.superhero_name, p.publisher_name  FROM superhero AS s  JOIN publisher AS p ON s.publisher_id = p.id  WHERE s.eye_colour_id = s.hair_colour_id AND s.hair_colour_id = s.skin_colour_id","SELECT s.superhero_name, p.publisher_name  FROM superhero AS s  JOIN publisher AS p ON s.publisher_id = p.id  WHERE s.eye_colour_id = s.hair_colour_id AND s.hair_colour_id = s.skin_colour_id",1,1,1
Please calculate the race completion percentage of Japanese drivers from 2007 to 2009.,challenging,"SELECT CAST(SUM(IIF(T1.time IS NOT NULL, 1, 0)) AS REAL) * 100 / COUNT(T1.raceId) FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN drivers AS T3 on T1.driverId = T3.driverId WHERE T3.nationality = 'Japanese' AND T2.year BETWEEN 2007 AND 2009",SELECT      (         (             SELECT                  COUNT(drivers.driverid)              FROM                  results              INNER JOIN                  drivers ON results.driverid = drivers.driverid              INNER JOIN                  races ON results.raceid = races.raceid              WHERE                  drivers.nationality = 'Japanese'                  AND races.year BETWEEN 2007 AND 2009                  AND results.time IS NOT NULL         ) /          (             SELECT                  COUNT(drivers.driverid)              FROM                  results              INNER JOIN                  drivers ON results.driverid = drivers.driverid              INNER JOIN                  races ON results.raceid = races.raceid              WHERE                  drivers.nationality = 'Japanese'                  AND races.year BETWEEN 2007 AND 2009         ) * 100     ) AS RaceCompletionPercentage,SELECT      (CAST(COUNT(results.driverid) AS FLOAT) / (SELECT COUNT(*) FROM results WHERE results.year BETWEEN 2007 AND 2009) * 100) AS RaceCompletionPercentage FROM      results INNER JOIN      drivers ON results.driverid = drivers.driverid WHERE      drivers.nationality = 'Japanese' AND results.time IS NOT NULL AND results.year BETWEEN 2007 AND 2009,SELECT (CAST(COUNT(r.driverid) AS FLOAT) / (SELECT COUNT(*) FROM results r INNER JOIN drivers d ON r.driverid = d.driverid WHERE d.nationality = 'Japanese' AND r.time IS NOT NULL AND r.raceid IN (SELECT raceid FROM races WHERE year BETWEEN 2007 AND 2009)) * 100) AS RaceCompletionPercentage FROM results r INNER JOIN drivers d ON r.driverid = d.driverid WHERE d.nationality = 'Japanese' AND r.time IS NOT NULL AND r.raceid IN (SELECT raceid FROM races WHERE year BETWEEN 2007 AND 2009),0,0,0
What is the element with the atom ID of TR004_7 in molecule that is not carcinogenic?,challenging,SELECT T1.element FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T1.atom_id = 'TR004_7' AND T2.label = '-',SELECT element  FROM atom  INNER JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE atom_id = 'TR004_7' AND label = '-',SELECT element  FROM atom  INNER JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE atom_id = 'TR004_7' AND label = '-',SELECT element FROM atom INNER JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE atom_id = 'TR004_7' AND label = '-',1,1,1
"What is the difference in the annual average consumption of the customers with the least amount of consumption paid in CZK for 2013 between SME and LAM, LAM and KAM, and KAM and SME?",challenging,"SELECT CAST(SUM(IIF(T1.Segment = 'SME', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) - CAST(SUM(IIF(T1.Segment = 'LAM', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) , CAST(SUM(IIF(T1.Segment = 'LAM', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) - CAST(SUM(IIF(T1.Segment = 'KAM', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) , CAST(SUM(IIF(T1.Segment = 'KAM', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) - CAST(SUM(IIF(T1.Segment = 'SME', T2.Consumption, 0)) AS REAL) / COUNT(T1.CustomerID) FROM customers AS T1 INNER JOIN yearmonth AS T2 ON T1.CustomerID = T2.CustomerID WHERE T1.Currency = 'CZK' AND T2.Consumption = ( SELECT MIN(Consumption) FROM yearmonth ) AND T2.Date BETWEEN 201301 AND 201312","SELECT      (SELECT AVG(consumption)       FROM yearmonth       WHERE customerid IN (SELECT customerid FROM customers WHERE segment = 'SME' AND currency = 'CZK' AND date BETWEEN '201301' AND '201312')      ) -      (SELECT AVG(consumption)       FROM yearmonth       WHERE customerid IN (SELECT customerid FROM customers WHERE segment = 'LAM' AND currency = 'CZK' AND date BETWEEN '201301' AND '201312')      ) AS 'SME_LAM',          (SELECT AVG(consumption)       FROM yearmonth       WHERE customerid IN (SELECT customerid FROM customers WHERE segment = 'LAM' AND currency = 'CZK' AND date BETWEEN '201301' AND '201312')      ) -      (SELECT AVG(consumption)       FROM yearmonth       WHERE customerid IN (SELECT customerid FROM customers WHERE segment = 'KAM' AND currency = 'CZK' AND date BETWEEN '201301' AND '201312')      ) AS","SELECT          SUM(t.amount) / COUNT(DISTINCT t.customerid) AS avg_consumption     FROM          transactions_1k AS t     JOIN          customers AS c ON t.customerid = c.customerid     WHERE          c.segment = 'SME'          AND SUBSTR(t.date, 1, 4) = '2013'         AND c.currency = 'CZK' ),   least_lam AS (     SELECT          SUM(t.amount) / COUNT(DISTINCT t.customerid) AS avg_consumption     FROM          transactions_1k AS t     JOIN          customers AS c ON t.customerid = c.customerid     WHERE          c.segment = 'LAM'          AND SUBSTR(t.date, 1, 4) = '2013'         AND c.currency = 'CZK' ),   least_kam AS (     SELECT          SUM(t.amount) / COUNT(DISTINCT t.customerid) AS avg_consumption","SELECT AVG(consumption) AS avg_sme     FROM (         SELECT c.segment, SUM(t.amount * t.price) AS consumption         FROM transactions_1k AS t         JOIN customers AS c ON t.customerid = c.customerid         WHERE c.segment = 'SME' AND t.date BETWEEN '201301' AND '201312'         GROUP BY c.customerid     ) AS least_sme     WHERE least_sme.consumption = (         SELECT MIN(consumption)          FROM (             SELECT c.customerid, SUM(t.amount * t.price) AS consumption             FROM transactions_1k AS t             JOIN customers AS c ON t.customerid = c.customerid             WHERE c.segment = 'SME' AND t.date BETWEEN '201301' AND '201312'             GROUP BY c.customerid         ) AS min_sme     ) ),  annual_avg_lam AS (     SELECT AVG(consumption) AS avg_lam     FROM (         SELECT c.segment, SUM",0,0,0
What are the elements for bond id TR001_10_11?,challenging,SELECT T2.element FROM connected AS T1 INNER JOIN atom AS T2 ON T1.atom_id = T2.atom_id WHERE T1.bond_id = 'TR001_10_11',"SELECT a1.element, a2.element  FROM connected  JOIN atom a1 ON connected.atom_id = a1.atom_id  JOIN atom a2 ON connected.atom_id2 = a2.atom_id  WHERE connected.bond_id = 'TR001_10_11'","SELECT a1.element, a2.element  FROM connected  JOIN atom a1 ON a1.atom_id = connected.atom_id  JOIN atom a2 ON a2.atom_id = connected.atom_id2  JOIN bond ON bond.bond_id = connected.bond_id  WHERE bond.bond_id = 'TR001_10_11'","SELECT a1.element, a2.element FROM atom AS a1, atom AS a2, connected AS c, bond AS b WHERE b.bond_id = c.bond_id AND c.atom_id = a1.atom_id AND c.atom_id2 = a2.atom_id AND b.bond_id = 'TR001_10_11'",0,0,0
What are the elements of the atoms of TR144_8_19?,challenging,SELECT T2.element FROM connected AS T1 INNER JOIN atom AS T2 ON T1.atom_id = T2.atom_id WHERE T1.bond_id = 'TR144_8_19',SELECT a.element  FROM atom a  JOIN connected c ON a.atom_id = c.atom_id  JOIN bond b ON c.bond_id = b.bond_id  WHERE b.bond_id = 'TR144_8_19',SELECT a.element  FROM atom a  JOIN connected c ON a.atom_id = c.atom_id  JOIN bond b ON c.bond_id = b.bond_id  WHERE b.bond_id = 'TR144_8_19',"SELECT a.element FROM atom a, connected c, bond b WHERE a.atom_id = c.atom_id AND b.bond_id = c.bond_id AND b.bond_id = 'TR144_8_19'",1,1,1
List all patients who were followed up at the outpatient clinic who underwent a laboratory test in October 1991 and had a total blood bilirubin level within the normal range.,challenging,SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Admission = '-' AND T2.`T-BIL` < 2.0 AND T2.Date LIKE '1991-10-%',"SELECT patient.id, patient.sex, patient.birthday, patient.description, patient.first_date, patient.admission, patient.diagnosis  FROM patient  JOIN examination ON patient.id = examination.id  JOIN laboratory ON patient.id = laboratory.id  WHERE patient.admission = '-'  AND examination.date LIKE '1991-10%'  AND laboratory.t_bil <= 2.0","SELECT patient.id, patient.sex, patient.birthday, patient.description, patient.first_date, patient.admission, patient.diagnosis  FROM patient  JOIN examination ON patient.id = examination.id  JOIN laboratory ON patient.id = laboratory.id  WHERE patient.admission = '-'  AND examination.date LIKE '1991-10%'  AND laboratory.t_bil <= 2.0","SELECT patient.id, patient.sex, patient.birthday, patient.description, patient.first_date, patient.admission, patient.diagnosis  FROM patient  JOIN examination ON patient.id = examination.id  JOIN laboratory ON patient.id = laboratory.id  WHERE patient.admission = '-'  AND examination.date LIKE '1991-10%'  AND laboratory.t_bil < 2.0",0,0,0
