Question,hardness,Gold,Prediction_0.1,Prediction_0.5,Prediction_1.0,EX_0.1,EX_0.5,EX_1.0
What is full name of the racer who ranked 1st in the 3rd qualifying race held in the Marina Bay Street Circuit in 2008?,challenging,"SELECT T2.forename, T2.surname FROM qualifying AS T1 INNER JOIN drivers AS T2 on T1.driverId = T2.driverId INNER JOIN races AS T3 ON T1.raceid = T3.raceid WHERE q3 IS NOT NULL AND T3.year = 2008 AND T3.circuitId IN ( SELECT circuitId FROM circuits WHERE name = 'Marina Bay Street Circuit' ) ORDER BY CAST(SUBSTR(q3, 1, INSTR(q3, ':') - 1) AS INTEGER) * 60 + CAST(SUBSTR(q3, INSTR(q3, ':') + 1, INSTR(q3, '.') - INSTR(q3, ':') - 1) AS REAL) + CAST(SUBSTR(q3, INSTR(q3, '.') + 1) AS REAL) / 1000 ASC LIMIT 1","SELECT drivers.forename, drivers.surname FROM drivers JOIN qualifying ON drivers.driverid = qualifying.driverid JOIN races ON qualifying.raceid = races.raceid WHERE races.circuitid = (     SELECT circuitid     FROM circuits     WHERE name = 'Marina Bay Street Circuit' ) AND races.year = 2008 AND qualifying.position = 1 AND races.round = 3","SELECT forename, surname FROM drivers JOIN qualifying ON drivers.driverid = qualifying.driverid JOIN races ON qualifying.raceid = races.raceid WHERE races.circuitid = (SELECT circuitid FROM circuits WHERE name = 'Marina Bay Street Circuit') AND races.year = 2008 AND qualifying.position = 1 AND races.round = 3","SELECT forename, surname FROM drivers WHERE driverid IN (SELECT driverid FROM qualifying WHERE raceid IN (SELECT raceid FROM races WHERE circuitid IN (SELECT circuitid FROM circuits WHERE name = 'Marina Bay Street Circuit') AND year = 2008 AND round = 3) AND position = 1)",0,0,0
"For the patients with a normal range of creatinine phosphokinase, how many of them have a positive measure of degree of coagulation?",challenging,SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T1.ID = T3.ID WHERE T2.CPK < 250 AND (T3.KCT = '+' OR T3.RVVT = '+' OR T3.LAC = '+'),SELECT COUNT(*)  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.cre >= 20 AND laboratory.cre <= 150 AND laboratory.pt > laboratory.aptt,SELECT COUNT(*) FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.cpk BETWEEN 50 AND 150 AND l.pt IS NOT NULL,SELECT COUNT(*) FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.cpk BETWEEN 50 AND 150 AND l.pt IS NOT NULL,0,0,0
"Among posts by Harvey Motulsky and Noah Snyder, which one has higher popularity?",challenging,SELECT T1.DisplayName FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN posts AS T3 ON T2.PostId = T3.Id WHERE T1.DisplayName = 'Harvey Motulsky' OR T1.DisplayName = 'Noah Snyder' GROUP BY T1.DisplayName ORDER BY SUM(T3.ViewCount) DESC LIMIT 1,"SELECT displayname, SUM(score) AS total_score, COUNT(*) AS post_count FROM posts JOIN users ON posts.owneruserid = users.id WHERE displayname IN ('Harvey Motulsky', 'Noah Snyder') GROUP BY displayname ORDER BY total_score DESC, post_count DESC LIMIT 1","SELECT displayname, SUM(score) AS total_score, COUNT(*) AS post_count FROM posts JOIN users ON posts.owneruserid = users.id WHERE displayname IN ('Harvey Motulsky', 'Noah Snyder') GROUP BY displayname ORDER BY total_score DESC, post_count DESC LIMIT 1","SELECT displayname, SUM(score) AS total_score FROM posts WHERE owneruserid IN (SELECT id FROM users WHERE displayname IN ('Harvey Motulsky', 'Noah Snyder')) GROUP BY displayname ORDER BY total_score DESC LIMIT 1",0,0,0
Tally the toxicology element of the 4th atom of each molecule that was carcinogenic.,challenging,"SELECT DISTINCT T1.element FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T2.label = '+' AND SUBSTR(T1.atom_id, -1) = '4' AND LENGTH(T1.atom_id) = 7","SELECT COUNT(*) AS carcinogenic_count FROM atom WHERE element = 'carcinogenic' AND atom_id = (     SELECT atom_id     FROM molecule     JOIN atom ON molecule.molecule_id = atom.molecule_id     ORDER BY molecule.molecule_id, atom.atom_id     LIMIT 1 OFFSET 3 )",SELECT COUNT(*) AS carcinogenic_count FROM atom a JOIN molecule m ON a.molecule_id = m.molecule_id WHERE a.element = 'carcinogenic' AND a.atom_id = (     SELECT atom_id     FROM atom     WHERE molecule_id = m.molecule_id     ORDER BY atom_id     LIMIT 1 OFFSET 3 ),"SELECT COUNT(*) AS carcinogenic_atoms FROM atom WHERE element = 'carcinogenic' AND atom_id IN (     SELECT atom_id     FROM (         SELECT atom_id, ROW_NUMBER() OVER (PARTITION BY molecule_id ORDER BY atom_id) AS row_num         FROM atom         WHERE element = 'toxicology'     ) AS subquery     WHERE row_num = 4 )",0,0,0
What is the total number of non-chartered schools in the county of Los Angeles with a percent (%) of eligible free meals for grades 1 through 12 that is less than 0.18%?,challenging,SELECT COUNT(T2.School) FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.County = 'Los Angeles' AND T2.Charter = 0 AND CAST(T1.`Free Meal Count (K-12)` AS REAL) * 100 / T1.`Enrollment (K-12)` < 0.18,"SELECT COUNT(*) FROM schools WHERE county = 'Los Angeles' AND charter = 'N' AND ""percent (%) eligible free (k-12)"" < 0.18","SELECT COUNT(*) AS total_non_chartered_schools FROM schools WHERE county = 'Los Angeles' AND charter = 'N' AND ""percent (%) eligible free (k-12)"" < 0.18","SELECT COUNT(*) AS total_non_chartered_schools FROM schools WHERE county = 'Los Angeles' AND charter = 'N' AND ""percent (%) eligible free (k-12)"" < 0.18",0,0,0
What elements are in a double type bond?,challenging,SELECT DISTINCT T1.element FROM atom AS T1 INNER JOIN bond AS T2 ON T1.molecule_id = T2.molecule_id INNER JOIN connected AS T3 ON T1.atom_id = T3.atom_id WHERE T2.bond_type = '=',SELECT atom.element FROM atom JOIN connected ON atom.atom_id = connected.atom_id JOIN bond ON connected.bond_id = bond.bond_id WHERE bond.bond_type = 'double',SELECT a.element FROM atom a JOIN connected c ON a.atom_id = c.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE b.bond_type = 'double',SELECT a.element FROM atom a JOIN connected c ON a.atom_id = c.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE b.bond_type = 'double',0,0,0
"For all the set of cards that has Brazil Portuguese translation, what is the percentage of them are only available online?",challenging,SELECT CAST(SUM(CASE WHEN isOnlineOnly = 1 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(id) FROM sets WHERE code IN ( SELECT setCode FROM set_translations WHERE language = 'Portuguese (Brazil)' ),SELECT      (SELECT COUNT(*) FROM cards c JOIN set_translations st ON c.setcode = st.setcode WHERE st.language = 'pt' AND c.isonlineonly = 1) * 1.0 /      (SELECT COUNT(*) FROM cards c JOIN set_translations st ON c.setcode = st.setcode WHERE st.language = 'pt') * 100 AS percentage_online_only FROM      cards c JOIN set_translations st ON c.setcode = st.setcode WHERE      st.language = 'pt' LIMIT 1,SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM cards WHERE setcode IN (SELECT setcode FROM set_translations WHERE language = 'pt'))) AS percentage_online_only FROM cards WHERE setcode IN (SELECT setcode FROM set_translations WHERE language = 'pt') AND isonlineonly = 1,SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM cards WHERE setcode IN (SELECT setcode FROM set_translations WHERE language = 'pt'))) AS percentage_online_only FROM cards WHERE setcode IN (SELECT setcode FROM set_translations WHERE language = 'pt') AND isonlineonly = 1,0,0,0
"Write the full name of the member who spent money for water, veggie tray and supplies and include the cost of it.",challenging,"SELECT T2.first_name, T2.last_name, T1.cost FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id WHERE T1.expense_description = 'Water, Veggie tray, supplies'","SELECT m.first_name, m.last_name, e.event_name, SUM(ex.cost) AS total_cost FROM member m JOIN expense ex ON m.member_id = ex.link_to_member JOIN event e ON ex.link_to_event = e.event_id WHERE ex.expense_description IN ('water', 'veggie tray', 'supplies') GROUP BY m.member_id, e.event_id HAVING SUM(ex.cost) > 0","SELECT m.first_name, m.last_name, e.event_name, SUM(ex.cost) AS total_cost FROM member m JOIN expense ex ON m.member_id = ex.link_to_member JOIN event e ON ex.link_to_event = e.event_id WHERE ex.expense_description IN ('water', 'veggie tray', 'supplies') GROUP BY m.member_id, e.event_id HAVING SUM(ex.cost) > 0","SELECT m.first_name, m.last_name, e.event_name, SUM(ex.cost) AS total_cost FROM member m JOIN expense ex ON m.member_id = ex.link_to_member JOIN event e ON ex.link_to_event = e.event_id WHERE ex.expense_description IN ('water', 'veggie tray', 'supplies') GROUP BY m.member_id, e.event_id HAVING SUM(ex.cost) > 0",0,0,0
Find the name and date of events with expenses for pizza that were more than fifty dollars but less than a hundred dollars.,challenging,"SELECT T1.event_name, T1.event_date FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event INNER JOIN expense AS T3 ON T2.budget_id = T3.link_to_budget WHERE T3.expense_description = 'Pizza' AND T3.cost > 50 AND T3.cost < 100","SELECT e.event_name, e.event_date FROM event e JOIN budget b ON e.event_id = b.link_to_event JOIN expense ex ON b.budget_id = ex.link_to_budget WHERE ex.expense_description = 'pizza' AND ex.cost > 50 AND ex.cost < 100","SELECT e.event_name, e.event_date FROM event e JOIN budget b ON e.event_id = b.link_to_event JOIN expense ex ON b.budget_id = ex.link_to_budget WHERE ex.expense_description = 'pizza' AND ex.cost > 50 AND ex.cost < 100","SELECT e.event_name, e.event_date FROM event e JOIN budget b ON e.event_id = b.link_to_event JOIN expense ex ON b.budget_id = ex.link_to_budget WHERE ex.expense_description = 'pizza' AND ex.cost > 50 AND ex.cost < 100",0,0,0
Please list the patient's ID if he or she has an abnormal level of red blood cell and is followed at the outpatient clinic.,challenging,SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE (T2.RBC <= 3.5 OR T2.RBC >= 6) AND T1.Admission = '-',SELECT patient.id FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.rbc < 3.5 OR laboratory.rbc > 5.5 AND patient.first_date IS NOT NULL,SELECT p.id FROM patient p JOIN laboratory l ON p.id = l.id WHERE l.rbc < 3.5 OR l.rbc > 5.2 AND p.first_date IS NOT NULL,SELECT p.id FROM patient p JOIN examination e ON p.id = e.id WHERE e.rbc < 3.5 OR e.rbc > 5.5 AND p.first_date IS NOT NULL,0,0,0
