,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query
29,57,Find the first name of students who have cat or dog pet.,pets_1,extra,SELECT DISTINCT T1.Fname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat' OR T3.pettype  =  'dog',7,"SELECT student.fname  FROM student  INNER JOIN has_pet ON student.stuid = has_pet.stuid  INNER JOIN pets ON has_pet.petid = pets.petid  WHERE pets.pettype = 'cat' OR pets.pettype = 'dog'
SELECT student.fname  FROM student  INNER JOIN has_pet ON student.stuid = has_pet.stuid  INNER JOIN pets ON has_pet.petid = pets.petid  WHERE pets.pettype = 'cat' OR pets.pettype = 'dog'
SELECT student.fname  FROM student  INNER JOIN has_pet ON student.stuid = has_pet.stuid  INNER JOIN pets ON has_pet.petid = pets.petid  WHERE pets.pettype = 'cat' OR pets.pettype = 'dog'
SELECT student.fname  FROM student  INNER JOIN has_pet ON student.stuid = has_pet.stuid  INNER JOIN pets ON has_pet.petid = pets.petid  WHERE pets.pettype = 'cat' OR pets.pettype = 'dog'
SELECT student.fname  FROM student  INNER JOIN has_pet ON student.stuid = has_pet.stuid  INNER JOIN pets ON has_pet.petid = pets.petid  WHERE pets.pettype = 'cat' OR pets.pettype = 'dog'
SELECT student.fname  FROM student  INNER JOIN has_pet ON student.stuid = has_pet.stuid  INNER JOIN pets ON has_pet.petid = pets.petid  WHERE pets.pettype = 'cat' OR pets.pettype = 'dog'
SELECT student.fname  FROM student  INNER JOIN has_pet ON student.stuid = has_pet.stuid  INNER JOIN pets ON has_pet.petid = pets.petid  WHERE pets.pettype = 'cat' OR pets.pettype = 'dog'",SELECT student.fname  FROM student  INNER JOIN has_pet ON student.stuid = has_pet.stuid  INNER JOIN pets ON has_pet.petid = pets.petid  WHERE pets.pettype = 'cat' OR pets.pettype = 'dog'
30,359,How many paragraphs for the document with name 'Summer Show'?,cre_Doc_Template_Mgt,medium,SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID  =  T2.document_ID WHERE T2.document_name  =  'Summer Show',7,"SELECT COUNT(*) FROM paragraphs INNER JOIN documents ON paragraphs.document_id = documents.document_id WHERE documents.document_name = 'Summer Show'
SELECT COUNT(*) FROM paragraphs INNER JOIN documents ON paragraphs.document_id = documents.document_id WHERE documents.document_name = 'Summer Show'
SELECT COUNT(*) FROM paragraphs INNER JOIN documents ON paragraphs.document_id = documents.document_id WHERE documents.document_name = 'Summer Show'
SELECT COUNT(*) FROM paragraphs INNER JOIN documents ON paragraphs.document_id = documents.document_id WHERE documents.document_name = 'Summer Show'
SELECT COUNT(*) FROM paragraphs INNER JOIN documents ON paragraphs.document_id = documents.document_id WHERE documents.document_name = 'Summer Show'
SELECT COUNT(*) FROM paragraphs INNER JOIN documents ON paragraphs.document_id = documents.document_id WHERE documents.document_name = 'Summer Show'
SELECT COUNT(*) FROM paragraphs INNER JOIN documents ON paragraphs.document_id = documents.document_id WHERE documents.document_name = 'Summer Show'",SELECT COUNT(*) FROM paragraphs INNER JOIN documents ON paragraphs.document_id = documents.document_id WHERE documents.document_name = 'Summer Show'
31,293,Which district has both stores with less than 3000 products and stores with more than 10000 products?,employee_hire_evaluation,hard,SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,7,"SELECT shop.district  FROM shop  JOIN hiring ON shop.shop_id = hiring.shop_id  JOIN employee ON hiring.employee_id = employee.employee_id  WHERE shop.number_products < 3000  AND shop.district IN (     SELECT shop.district      FROM shop      WHERE shop.number_products > 10000 ) GROUP BY shop.district
SELECT shop.district FROM shop WHERE shop.number_products < 3000 INTERSECT SELECT shop.district FROM shop WHERE shop.number_products > 10000
SELECT shop.district  FROM shop  JOIN hiring ON shop.shop_id = hiring.shop_id  JOIN employee ON hiring.employee_id = employee.employee_id  WHERE shop.number_products < 3000 AND shop.number_products > 10000  GROUP BY shop.district
SELECT shop.district FROM shop WHERE shop.number_products < 3000 INTERSECT SELECT shop.district FROM shop WHERE shop.number_products > 10000
SELECT shop.district  FROM shop  JOIN hiring ON shop.shop_id = hiring.shop_id  JOIN employee ON hiring.employee_id = employee.employee_id  WHERE shop.number_products < 3000  AND shop.number_products > 10000  GROUP BY shop.district
SELECT shop.district  FROM shop  JOIN hiring ON shop.shop_id = hiring.shop_id  JOIN employee ON hiring.employee_id = employee.employee_id  WHERE shop.number_products < 3000 AND shop.number_products > 10000  GROUP BY shop.district
SELECT shop.district  FROM shop  WHERE shop.number_products < 3000  INTERSECT  SELECT shop.district  FROM shop  WHERE shop.number_products > 10000",SELECT shop.district FROM shop WHERE shop.number_products < 3000 INTERSECT SELECT shop.district FROM shop WHERE shop.number_products > 10000
32,37,List all singer names in concerts in year 2014.,concert_singer,hard,SELECT T2.name FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id  =  T2.singer_id JOIN concert AS T3 ON T1.concert_id  =  T3.concert_id WHERE T3.year  =  2014,7,"SELECT s.name  FROM singer AS s  JOIN singer_in_concert AS sic ON s.singer_id = sic.singer_id  JOIN concert AS c ON sic.concert_id = c.concert_id  WHERE c.year = 2014
SELECT s.name  FROM singer AS s  JOIN singer_in_concert AS sic ON s.singer_id = sic.singer_id  JOIN concert AS c ON sic.concert_id = c.concert_id  WHERE c.year = 2014
SELECT s.name  FROM singer AS s  JOIN singer_in_concert AS sic ON s.singer_id = sic.singer_id  JOIN concert AS c ON sic.concert_id = c.concert_id  WHERE c.year = 2014
SELECT s.name  FROM singer s  JOIN singer_in_concertsic ON s.singer_id = sic.singer_id  JOIN concertc ON sic.concert_id = c.concert_id  JOIN stadiumst ON c.stadium_id = st.stadium_id  WHERE c.year = 2014
SELECT singer.name  FROM singer  JOIN singer_in_concert ON singer.singer_id = singer_in_concert.singer_id  JOIN concert ON singer_in_concert.concert_id = concert.concert_id  WHERE concert.year = 2014
SELECT s.name  FROM singer s  JOIN singer_in_concertsic ON s.singer_id = sic.singer_id  JOIN concertc ON sic.concert_id = c.concert_id  JOIN stadiumst ON c.stadium_id = st.stadium_id  WHERE c.year = 2014
SELECT s.name  FROM singer s  JOIN singer_in_concertsic ON s.singer_id = sic.singer_id  JOIN concertc ON sic.concert_id = c.concert_id  JOIN stadiumst ON c.stadium_id = st.stadium_id  WHERE c.year = 2014",SELECT s.name  FROM singer AS s  JOIN singer_in_concert AS sic ON s.singer_id = sic.singer_id  JOIN concert AS c ON sic.concert_id = c.concert_id  WHERE c.year = 2014
33,542,"What is the first, middle, and last name, along with the id and number of enrollments, for the student who enrolled the most in any program?",student_transcripts_tracking,extra,"SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1",7,"SELECT s.first_name, s.middle_name
SELECT s.first_name, s.middle_name
SELECT s.first_name, s.middle_name
SELECT s.first_name, s.middle_name
SELECT s.first_name, s.middle_name
SELECT s.first_name, s.middle_name
SELECT s.first_name, s.middle_name","SELECT s.first_name, s.middle_name"
34,721,Give the name of the country in Asia with the lowest life expectancy.,world_1,hard,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",7,"SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1",SELECT country.name FROM country WHERE country.continent = 'Asia' ORDER BY country.lifeexpectancy ASC LIMIT 1
35,284,Which shop has the most employees? Give me the shop name.,employee_hire_evaluation,extra,SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1,7,"SELECT s.name, COUNT(h.employee_id) AS num_employees FROM shop AS s JOIN hiring AS h ON s.shop_id = h.shop_id GROUP BY s.shop_id ORDER BY num_employees DESC LIMIT 1
SELECT s.name, COUNT(h.employee_id) AS num_employees FROM shop AS s JOIN hiring AS h ON s.shop_id = h.shop_id GROUP BY s.shop_id ORDER BY num_employees DESC LIMIT 1
SELECT s.name, COUNT(h.employee_id) as num_employees FROM shop s JOIN hiring h ON s.shop_id = h.shop_id GROUP BY s.shop_id ORDER BY num_employees DESC LIMIT 1
SELECT shop.name, COUNT(hiring.employee_id) as employee_count FROM shop JOIN hiring ON shop.shop_id = hiring.shop_id GROUP BY shop.shop_id ORDER BY employee_count DESC LIMIT 1
SELECT s.name, COUNT(h.employee_id) AS num_employees FROM shop AS s JOIN hiring AS h ON s.shop_id = h.shop_id GROUP BY s.shop_id ORDER BY num_employees DESC LIMIT 1
SELECT s.name, COUNT(h.employee_id) AS num_employees FROM shop AS s JOIN hiring AS h ON s.shop_id = h.shop_id GROUP BY s.shop_id ORDER BY num_employees DESC LIMIT 1
SELECT s.name, COUNT(h.employee_id) AS employee_count FROM shop AS s JOIN hiring AS h ON s.shop_id = h.shop_id GROUP BY s.shop_id ORDER BY employee_count DESC LIMIT 1","SELECT s.name, COUNT(h.employee_id) AS num_employees FROM shop AS s JOIN hiring AS h ON s.shop_id = h.shop_id GROUP BY s.shop_id ORDER BY num_employees DESC LIMIT 1"
36,173,What are the name of the countries where there is not a single car maker?,car_1,hard,SELECT CountryName FROM countries EXCEPT SELECT T1.CountryName FROM countries AS T1 JOIN CAR_MAKERS AS T2 ON T1.countryId  =  T2.Country;,7,"SELECT countryname FROM countries WHERE countryid NOT IN (SELECT DISTINCT country FROM car_makers)
SELECT countryname FROM countries WHERE countryid NOT IN (SELECT DISTINCT country FROM car_makers)
SELECT countryname FROM countries WHERE countryid NOT IN (SELECT DISTINCT country FROM car_makers)
SELECT countryname FROM countries WHERE countryid NOT IN (SELECT DISTINCT country FROM car_makers)
SELECT countryname FROM countries WHERE countryid NOT IN (SELECT DISTINCT country FROM car_makers)
SELECT countryname FROM countries WHERE countryid NOT IN (SELECT DISTINCT country FROM car_makers)
SELECT countryname FROM countries WHERE countryid NOT IN (SELECT DISTINCT country FROM car_makers)",SELECT countryname FROM countries WHERE countryid NOT IN (SELECT DISTINCT country FROM car_makers)
37,930,"Which owner owns the most dogs? List the owner id, first name and last name.",dog_kennels,extra,"SELECT T1.owner_id ,  T2.first_name ,  T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id  =  T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1",7,"SELECT owners.owner_id, owners.first_name, owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id GROUP BY owners.owner_id, owners.first_name, owners.last_name ORDER BY COUNT(dogs.dog_id) DESC LIMIT 1
SELECT owners.owner_id, owners.first_name, owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id GROUP BY owners.owner_id, owners.first_name, owners.last_name ORDER BY COUNT(dogs.dog_id) DESC LIMIT 1
SELECT owners.owner_id, owners.first_name, owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id GROUP BY owners.owner_id, owners.first_name, owners.last_name ORDER BY COUNT(dogs.dog_id) DESC LIMIT 1
SELECT owners.owner_id, owners.first_name, owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id GROUP BY owners.owner_id, owners.first_name, owners.last_name ORDER BY COUNT(dogs.dog_id) DESC LIMIT 1
SELECT owners.owner_id, owners.first_name, owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id GROUP BY owners.owner_id, owners.first_name, owners.last_name ORDER BY COUNT(dogs.dog_id) DESC LIMIT 1
SELECT owners.owner_id, owners.first_name, owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id GROUP BY owners.owner_id, owners.first_name, owners.last_name ORDER BY COUNT(dogs.dog_id) DESC LIMIT 1
SELECT owners.owner_id, owners.first_name, owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id GROUP BY owners.owner_id, owners.first_name, owners.last_name ORDER BY COUNT(dogs.dog_id) DESC LIMIT 1","SELECT owners.owner_id, owners.first_name, owners.last_name FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id GROUP BY owners.owner_id, owners.first_name, owners.last_name ORDER BY COUNT(dogs.dog_id) DESC LIMIT 1"
38,540,What is the program id and the summary of the degree that has the most students enrolled?,student_transcripts_tracking,extra,"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1",7,"SELECT dp.degree_program_id, dp.degree_summary_name  FROM degree_programs dp  
SELECT dp.degree_program_id, dp.degree_summary_name FROM degree_programs dp JOIN
SELECT dp.degree_program_id, dp.degree_summary_name FROM degree_programs dp JOIN
SELECT dp.degree_program_id, dp.degree_summary_name FROM degree_programs dp JOIN
SELECT dp.degree_program_id, dp.degree_summary_name FROM degree_programs AS dp JO
SELECT dp.degree_program_id, dp.degree_summary_name FROM degree_programs AS dp JO
SELECT dp.degree_program_id, dp.degree_summary_name FROM degree_programs dp JOIN","SELECT dp.degree_program_id, dp.degree_summary_name FROM degree_programs dp JOIN"
39,422,What is the name of the museum that had no visitor yet?,museum_visit,hard,SELECT name FROM museum WHERE Museum_ID NOT IN (SELECT museum_id FROM visit),7,"SELECT museum.name  FROM museum  LEFT JOIN visit ON museum.museum_id = visit.museum_id  WHERE visit.visitor_id IS NULL
SELECT museum.name  FROM museum  LEFT JOIN visit ON museum.museum_id = visit.museum_id  WHERE visit.visitor_id IS NULL
SELECT museum.name  FROM museum  LEFT JOIN visit ON museum.museum_id = visit.museum_id  WHERE visit.visitor_id IS NULL
SELECT museum.name  FROM museum  LEFT JOIN visit ON museum.museum_id = visit.museum_id  WHERE visit.visitor_id IS NULL
SELECT museum.name  FROM museum  LEFT JOIN visit ON museum.museum_id = visit.museum_id  WHERE visit.visitor_id IS NULL
SELECT museum.name  FROM museum  LEFT JOIN visit ON museum.museum_id = visit.museum_id  WHERE visit.visitor_id IS NULL
SELECT museum.name  FROM museum  LEFT JOIN visit ON museum.museum_id = visit.museum_id  WHERE visit.visitor_id IS NULL",SELECT museum.name  FROM museum  LEFT JOIN visit ON museum.museum_id = visit.museum_id  WHERE visit.visitor_id IS NULL
40,949,What are the cost and treatment type description of each treatment?,dog_kennels,medium,"SELECT T1.cost_of_treatment ,  T2.treatment_type_description FROM Treatments AS T1 JOIN treatment_types AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code",7,"SELECT t.cost_of_treatment, tt.treatment_type_description FROM treatments t JOIN treatment_types tt ON t.treatment_type_code = tt.treatment_type_code
SELECT t.cost_of_treatment, tt.treatment_type_description FROM treatments t JOIN treatment_types tt ON t.treatment_type_code = tt.treatment_type_code
SELECT t.cost_of_treatment, tt.treatment_type_description FROM treatments t JOIN treatment_types tt ON t.treatment_type_code = tt.treatment_type_code
SELECT t.cost_of_treatment, tt.treatment_type_description FROM treatments t JOIN treatment_types tt ON t.treatment_type_code = tt.treatment_type_code
SELECT t.cost_of_treatment, tt.treatment_type_description FROM treatments t JOIN treatment_types tt ON t.treatment_type_code = tt.treatment_type_code
SELECT t.cost_of_treatment, tt.treatment_type_description FROM treatments t JOIN treatment_types tt ON t.treatment_type_code = tt.treatment_type_code
SELECT t.cost_of_treatment, tt.treatment_type_description FROM treatments t JOIN treatment_types tt ON t.treatment_type_code = tt.treatment_type_code","SELECT t.cost_of_treatment, tt.treatment_type_description FROM treatments t JOIN treatment_types tt ON t.treatment_type_code = tt.treatment_type_code"
41,1026,List the name of singers that do not have any song.,singer,hard,SELECT Name FROM singer WHERE Singer_ID NOT IN (SELECT Singer_ID FROM song),7,"SELECT singer.name  FROM singer  LEFT JOIN song ON singer.singer_id = song.singer_id  WHERE song.song_id IS NULL
SELECT singer.name  FROM singer  LEFT JOIN song ON singer.singer_id = song.singer_id  WHERE song.song_id IS NULL
SELECT singer.name  FROM singer  LEFT JOIN song ON singer.singer_id = song.singer_id  WHERE song.song_id IS NULL
SELECT singer.name  FROM singer  LEFT JOIN song ON singer.singer_id = song.singer_id  WHERE song.song_id IS NULL
SELECT singer.name  FROM singer  LEFT JOIN song ON singer.singer_id = song.singer_id  WHERE song.song_id IS NULL
SELECT singer.name  FROM singer  LEFT JOIN song ON singer.singer_id = song.singer_id  WHERE song.song_id IS NULL
SELECT singer.name  FROM singer  LEFT JOIN song ON singer.singer_id = song.singer_id  WHERE song.song_id IS NULL",SELECT singer.name  FROM singer  LEFT JOIN song ON singer.singer_id = song.singer_id  WHERE song.song_id IS NULL
42,515,Which department offers the most number of degrees? List department name and id.,student_transcripts_tracking,extra,"SELECT T2.department_name ,  T1.department_id FROM Degree_Programs AS T1 JOIN Departments AS T2 ON T1.department_id  =  T2.department_id GROUP BY T1.department_id ORDER BY count(*) DESC LIMIT 1",7,"SELECT d.department_id, d.department_name, COUNT(dp.degree_program_id) AS degree_count
SELECT d.department_id, d.department_name, COUNT(dp.degree_program_id) AS degree_count
SELECT d.department_id, d.department_name, COUNT(dp.degree_program_id) AS degree_count
SELECT d.department_id, d.department_name, COUNT(dp.degree_program_id) AS degree_count
SELECT d.department_id, d.department_name, COUNT(dp.degree_program_id) AS degree_count
SELECT d.department_id, d.department_name, COUNT(dp.degree_program_id) AS degree_count
SELECT d.department_id, d.department_name, COUNT(dp.degree_program_id) AS degree_count","SELECT d.department_id, d.department_name, COUNT(dp.degree_program_id) AS degree_count"
43,746,What are the names of nations speak both English and French?,world_1,extra,"SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""French""",7,"SELECT country.name  FROM country  JOIN countrylanguage  ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language IN ('English', 'French')  GROUP BY country.name  HAVING COUNT(DISTINCT countrylanguage.language) = 2
SELECT country.name  FROM country  JOIN countrylanguage  ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language IN ('English', 'French')  GROUP BY country.name  HAVING COUNT(DISTINCT countrylanguage.language) = 2
SELECT country.name  FROM country  JOIN countrylanguage  ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language IN ('English', 'French')  GROUP BY country.name  HAVING COUNT(DISTINCT countrylanguage.language) = 2
SELECT country.name  FROM country  JOIN countrylanguage  ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language IN ('English', 'French')  GROUP BY country.name  HAVING COUNT(DISTINCT countrylanguage.language) = 2
SELECT country.name FROM country JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language IN ('English', 'French') GROUP BY country.name HAVING COUNT(DISTINCT countrylanguage.language) = 2
SELECT country.name  FROM country  JOIN countrylanguage  ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language IN ('English', 'French')  GROUP BY country.name  HAVING COUNT(DISTINCT countrylanguage.language) = 2
SELECT country.name  FROM country  JOIN countrylanguage  ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language IN ('English', 'French') GROUP BY country.name HAVING COUNT(DISTINCT countrylanguage.language) = 2","SELECT country.name  FROM country  JOIN countrylanguage  ON country.code = countrylanguage.countrycode  WHERE countrylanguage.language IN ('English', 'French')  GROUP BY country.name  HAVING COUNT(DISTINCT countrylanguage.language) = 2"
44,475,find the code of the country where has the greatest number of players.,wta_1,hard,SELECT country_code FROM players GROUP BY country_code ORDER BY count(*) DESC LIMIT 1,7,"SELECT country_code, COUNT(*) as num_players FROM players GROUP BY country_code ORDER BY num_players DESC LIMIT 1
SELECT country_code, COUNT(*) as num_players FROM players GROUP BY country_code ORDER BY num_players DESC LIMIT 1
SELECT country_code, COUNT(*) as num_players FROM players GROUP BY country_code ORDER BY num_players DESC LIMIT 1
SELECT country_code, COUNT(*) as num_players FROM players GROUP BY country_code ORDER BY num_players DESC LIMIT 1
SELECT country_code, COUNT(*) as num_players FROM players GROUP BY country_code ORDER BY num_players DESC LIMIT 1
SELECT country_code, COUNT(*) as num_players FROM players GROUP BY country_code ORDER BY num_players DESC LIMIT 1
SELECT country_code, COUNT(*) as num_players FROM players GROUP BY country_code ORDER BY num_players DESC LIMIT 1","SELECT country_code, COUNT(*) as num_players FROM players GROUP BY country_code ORDER BY num_players DESC LIMIT 1"
45,141,Which model has the most version(make) of cars?,car_1,hard,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1;,7,"SELECT ml.model, COUNT(cn.makeid) as make_count FROM model_list ml JOIN car_names cn ON ml.modelid = cn.makeid GROUP BY ml.model ORDER BY make_count DESC LIMIT 1
SELECT ml.model, COUNT(cn.makeid) as make_count FROM model_list ml JOIN car_names cn ON ml.modelid = cn.makeid GROUP BY ml.model ORDER BY make_count DESC LIMIT 1
SELECT ml.model, COUNT(cn.makeid) as car_count FROM model_list ml JOIN car_names cn ON ml.modelid = cn.makeid GROUP BY ml.model ORDER BY car_count DESC LIMIT 1
SELECT ml.model, COUNT(cn.makeid) as total_cars FROM model_list ml JOIN car_names cn ON ml.modelid = cn.makeid GROUP BY ml.model ORDER BY total_cars DESC LIMIT 1
SELECT model, COUNT(*) as count FROM car_names GROUP BY model ORDER BY count DESC LIMIT 1
SELECT ml.model, COUNT(cn.makeid) as make_count FROM model_list ml JOIN car_names cn ON ml.modelid = cn.makeid GROUP BY ml.model ORDER BY make_count DESC LIMIT 1
SELECT ml.model, COUNT(cn.makeid) as car_count FROM model_list ml JOIN car_names cn ON ml.modelid = cn.makeid GROUP BY ml.model ORDER BY car_count DESC LIMIT 1","SELECT ml.model, COUNT(cn.makeid) as make_count FROM model_list ml JOIN car_names cn ON ml.modelid = cn.makeid GROUP BY ml.model ORDER BY make_count DESC LIMIT 1"
46,43,Find the number of concerts happened in the stadium with the highest capacity .,concert_singer,hard,select count(*) from concert where stadium_id = (select stadium_id from stadium order by capacity desc limit 1),7,"SELECT COUNT(*) FROM concert WHERE stadium_id = (SELECT stadium_id FROM stadium WHERE capacity = (SELECT MAX(capacity) FROM stadium))
SELECT COUNT(*) FROM concert WHERE stadium_id = (SELECT stadium_id FROM stadium WHERE capacity = (SELECT MAX(capacity) FROM stadium))
SELECT COUNT(*) FROM concert WHERE stadium_id = (SELECT stadium_id FROM stadium WHERE capacity = (SELECT MAX(capacity) FROM stadium))
SELECT COUNT(*)  FROM concert  WHERE stadium_id =      (SELECT stadium_id       FROM stadium       ORDER BY capacity DESC       LIMIT 1)
SELECT COUNT(*) FROM concert WHERE stadium_id = (SELECT stadium_id FROM stadium WHERE capacity = (SELECT MAX(capacity) FROM stadium))
SELECT COUNT(*) FROM concert WHERE stadium_id = (     SELECT stadium_id FROM stadium     ORDER BY capacity DESC     LIMIT 1 )
SELECT COUNT(*) FROM concert WHERE stadium_id = (SELECT stadium_id FROM stadium WHERE capacity = (SELECT MAX(capacity) FROM stadium))",SELECT COUNT(*) FROM concert WHERE stadium_id = (SELECT stadium_id FROM stadium WHERE capacity = (SELECT MAX(capacity) FROM stadium))
47,121,What are all the makers and models?,car_1,medium,"SELECT Maker ,  Model FROM MODEL_LIST;",7,"SELECT maker, model FROM car_makers, model_list WHERE car_makers.id = model_list.maker
SELECT maker, model FROM car_makers INNER JOIN model_list ON car_makers.id = model_list.maker
SELECT maker, model FROM car_makers, model_list WHERE car_makers.id = model_list.maker
SELECT maker, model FROM model_list INNER JOIN car_makers ON model_list.maker = car_makers.id
SELECT maker, model FROM car_makers, model_list WHERE car_makers.id = model_list.maker
SELECT maker, model FROM car_makers, model_list WHERE car_makers.id = model_list.maker
SELECT maker, model FROM car_makers INNER JOIN model_list ON car_makers.id = model_list.maker","SELECT maker, model FROM car_makers, model_list WHERE car_makers.id = model_list.maker"
48,937,Tell me the owner id and last name of the owner who spent the most on treatments of his or her dogs.,dog_kennels,extra,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1",7,"SELECT owners.owner_id, owners.last_name, SUM(treatments.cost_of_treatment) as total_spent FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id JOIN treatments ON dogs.dog_id = treatments.dog_id GROUP BY owners.owner_id ORDER BY total_spent DESC LIMIT 1
SELECT owners.owner_id, owners.last_name, SUM(treatments.cost_of_treatment) as total_spent FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id JOIN treatments ON dogs.dog_id = treatments.dog_id GROUP BY owners.owner_id ORDER BY total_spent DESC LIMIT 1
SELECT owners.owner_id, owners.last_name, SUM(treatments.cost_of_treatment) as total_spent FROM treatments JOIN dogs ON treatments.dog_id = dogs.dog_id JOIN owners ON dogs.owner_id = owners.owner_id GROUP BY owners.owner_id ORDER BY total_spent DESC LIMIT 1
SELECT owners.owner_id, owners.last_name, SUM(treatments.cost_of_treatment) as total_spent FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id JOIN treatments ON dogs.dog_id = treatments.dog_id GROUP BY owners.owner_id ORDER BY total_spent DESC LIMIT 1
SELECT owners.owner_id, owners.last_name, SUM(treatments.cost_of_treatment) as total_spent FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id JOIN treatments ON dogs.dog_id = treatments.dog_id GROUP BY owners.owner_id ORDER BY total_spent DESC LIMIT 1
SELECT owners.owner_id, owners.last_name, SUM(treatments.cost_of_treatment) as total_spent FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id JOIN treatments ON dogs.dog_id = treatments.dog_id GROUP BY owners.owner_id ORDER BY total_spent DESC LIMIT 1
SELECT owners.owner_id, owners.last_name, SUM(treatments.cost_of_treatment) as total_spent FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id JOIN treatments ON dogs.dog_id = treatments.dog_id GROUP BY owners.owner_id ORDER BY total_spent DESC LIMIT 1","SELECT owners.owner_id, owners.last_name, SUM(treatments.cost_of_treatment) as total_spent FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id JOIN treatments ON dogs.dog_id = treatments.dog_id GROUP BY owners.owner_id ORDER BY total_spent DESC LIMIT 1"
